0 28 47 48 49 1 2 3 29 30 31 32 33 34 35 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 46 36 37 38 39 40 41 42 43 12 44 45 0
0 28 47 48 49 1 2 3 29 6 7 8 9 10 11 12 13 30 31 32 33 34 35 4 5 14 15 16 17 18 19 20 21 22 23 24 25 26 27 46 36 37 38 39 40 41 42 43 44 45 0
0 18 19 20 21 22 23 24 25 26 27 46 36 37 38 39 40 41 42 43 44 45 6 7 8 9 10 11 12 13 28 47 48 49 1 2 3 29 30 31 32 4 5 14 15 16 17 33 34 35 0
0 42 43 15 16 17 18 19 20 21 22 23 24 28 47 48 49 1 2 3 29 6 7 8 9 26 14 31 32 33 34 35 44 45 46 4 5 25 10 11 12 13 30 27 36 37 38 39 40 41 0
0 19 20 21 22 23 24 25 26 27 46 36 37 38 39 40 41 42 43 12 44 45 28 47 48 49 1 2 3 33 32 15 16 17 18 29 6 7 8 9 14 31 34 35 4 5 10 11 13 30 0
0 28 47 48 49 1 2 3 29 6 7 8 9 42 43 15 16 17 18 19 20 21 22 23 24 26 30 31 39 32 33 34 35 5 10 11 13 14 25 4 27 46 36 12 37 44 45 38 40 41 0
0 19 28 47 48 49 1 2 3 29 6 7 8 9 42 43 15 16 17 18 20 21 22 23 24 26 30 31 39 32 33 34 35 5 10 11 13 14 25 4 27 46 36 12 37 44 45 38 40 41 0
0 19 28 47 48 49 1 2 3 29 6 7 8 9 42 13 15 16 17 18 20 21 22 23 24 26 30 31 39 32 33 34 35 5 10 11 43 14 25 4 27 46 36 12 37 44 45 38 40 41 0
0 19 28 47 48 49 2 3 29 6 7 8 9 42 13 15 16 17 18 20 21 22 23 24 26 30 31 39 32 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 45 38 40 41 0
0 19 28 47 48 49 2 3 29 6 7 8 17 42 13 15 16 9 18 20 21 22 23 24 26 30 31 39 32 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 45 38 40 41 0
0 19 28 47 32 49 2 3 29 6 7 8 17 42 13 15 16 9 18 20 21 22 23 24 26 30 31 39 48 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 45 38 40 41 0
0 13 15 16 9 18 45 21 22 23 24 26 30 31 39 48 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 20 38 40 41 19 28 47 32 49 2 3 29 6 7 8 17 42 0
0 21 22 23 24 26 30 31 39 32 33 34 35 5 43 1 10 11 14 25 4 27 46 36 12 37 44 45 19 28 47 48 49 2 3 29 6 7 8 17 42 13 15 16 9 18 20 38 40 41 0
0 21 22 23 24 26 30 31 39 32 33 34 35 5 43 1 10 11 14 25 4 27 46 36 12 37 44 45 19 28 47 48 49 2 3 29 6 7 8 17 42 13 15 16 9 18 20 38 40 41 0
0 19 28 47 32 49 2 3 29 6 7 8 17 42 13 15 40 41 21 22 23 24 48 26 30 16 9 18 20 31 39 45 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 38 0
0 13 15 40 41 21 22 23 24 48 26 30 16 9 18 20 31 39 45 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 38 19 28 47 32 49 2 3 29 6 7 8 17 42 0
0 13 15 40 41 21 22 23 24 48 26 30 16 9 18 20 31 39 45 33 34 35 5 10 11 43 14 25 4 27 1 46 36 12 37 44 38 19 28 47 32 49 2 3 29 6 7 8 17 42 0
0 13 15 40 41 21 22 23 24 48 30 16 9 18 20 31 39 45 33 34 26 32 35 5 43 1 11 14 25 4 27 46 10 36 12 37 44 38 19 28 47 49 2 3 29 6 7 8 17 42 0
0 13 15 40 41 21 22 24 48 30 16 9 18 20 31 39 45 33 34 26 32 35 5 43 1 11 14 25 4 27 46 10 36 12 37 44 38 19 28 47 23 49 2 3 29 6 7 8 17 42 0
0 32 49 2 3 29 6 7 8 17 42 13 15 40 41 21 22 23 24 48 30 16 9 18 20 31 39 45 33 34 26 35 5 43 1 11 14 25 4 10 27 46 36 12 37 44 38 19 28 47 0
0 13 15 40 41 21 22 24 48 14 16 9 18 20 31 39 45 33 34 26 32 35 5 43 1 11 30 25 4 27 46 10 36 12 37 44 38 19 28 47 23 49 2 3 29 6 7 8 17 42 0
0 13 15 40 41 21 22 24 48 14 16 9 18 20 31 39 45 33 34 26 32 35 5 43 1 11 30 25 4 27 46 10 36 12 37 44 38 19 28 47 23 49 2 3 29 6 7 8 17 42 0
