30997.6 125815
28873.6 116473
27259.7 110134
25738.3 103692
24028.7 96997.2
22620.8 91414.9
21703.1 87712.3
21055.6 84872.8
20084.1 81321.8
19334.1 77897.3
18515.5 74515.9
17606.4 70967.4
16876.7 68447.2
16169.5 65353.6
15787 63369.4
15102.5 60807.9
14786.9 59658.6
14178.7 57545.9
13812.9 56077.3
13386.4 54582.9
13189.2 53867.4
13112.2 53519.8
12954.4 52794
12648.9 51431.6
12352.8 50058.8
11893.4 48156.6
11578.5 46460.1
11239.7 45110.9
10814 43686.8
10343.1 41798.1
10140.7 40629.2
9748.28 39177.8
9487.22 38398.3
9360.2 37933.7
9211.12 37433.8
9002.93 36575.7
8846.23 35891.2
8714.08 35387.8
8545.87 34953.9
8470.75 34692.2
8365.86 34322.1
8312 34056.7
8251.46 33765.8
8182.38 33464.2
8205.34 33421.3
8103.26 33009.4
8045.76 32741
7887.53 32163.8
7709.68 31398.3
7553.14 30668.9
7381.2 30095.4
7294.49 29900.3
7274.8 29854
7262.03 29812
7230.85 29711.3
7198.09 29562.2
7140.35 29311.5
7100.88 29172.1
7088.9 29134.4
7067.13 29077.4
7067.41 29052.9
7064.51 29007.2
7075.81 28996.7
7080.97 28984.8
7107.73 28982.2
7014.35 28732
6998.53 28652.1
6979.16 28581.3
7008.09 28605.5
6923.52 28361.4
6845.27 28077.3
6784.57 27824.5
6753.07 27687
6723.72 27567.1
6669.56 27408.6
6639.73 27228.4
6515.33 26521.6
6367.33 25788.1
6316.51 25534.3
6154.12 25086.7
6086.36 24950.4
6039.35 24850
6028.68 24813.5
6020.45 24784.5
6046.52 24790.5
6028.72 24748.3
6042.09 24736.7
6008.14 24625.6
5981.99 24517.6
5969.64 24471.2
5945.11 24385.7
5942.42 24350.6
5918.96 24271.8
5889.64 24218.8
5892.96 24205.7
5891.75 24173.1
5856.69 24072.6
5881.67 24069.2
5895.82 24046.7
5909.45 24007.7
5899.89 23919.2
5886.38 23841.6
5807.27 23525.8
5779.46 23378.2
5681.09 22985.4
5690.26 22958.7
5565.4 22630.8
5607.4 22676
5522.33 22499.4
5432.39 22369.7
5439.73 22356.7
5423.37 22292.7
5414.88 22221.7
5396.74 22173.4
5371.28 22136.3
5368.65 22132.8
5367.65 22119.4
5364.59 22083
5343.93 21984.5
5338 21924.7
5356.48 21935.9
5316.49 21851.4
5314.69 21815.4
5282.14 21732.9
5268.78 21674.2
5260.72 21636.2
5286.16 21633.2
5244.35 21510.1
5190.7 21293.1
5202.89 21259.1
5221.18 21242
5221.37 21207
5226.47 21178.9
5136.65 20896.3
5105.42 20794.9
5102.44 20781.4
5088.34 20757.3
5060.8 20703.7
5062.97 20695.2
5059.86 20668.7
5059.72 20648.8
5058.36 20629
5041.29 20596
5015.09 20546.9
5007.86 20539.7
5005.94 20539.3
5044.94 20587.3
5048.24 20591.4
5012.92 20546.7
4986.59 20512.9
4997.15 20521.5
4977.57 20503.7
4989.7 20510.6
4984.72 20505.2
4984.8 20502.7
4974.2 20477.1
4973.32 20437.3
4963.76 20397.5
4958.6 20371.1
4955.45 20349.6
4962.24 20343.6
4977.81 20364.4
4946.22 20320.8
4935.51 20310.8
4925.78 20306
4925.27 20305.9
4925.84 20306
4945.02 20319.3
4947.74 20322.8
5004.85 20410.1
4947.73 20325.5
4982.12 20369.2
4960.53 20347.1
4941.02 20317.1
4962.28 20333.3
4944.85 20317.3
4935.39 20311.8
4952.44 20329.9
4941.47 20316.6
4946.35 20320.9
4936.84 20312.1
4942.7 20317.5
4935.26 20299.7
4924.89 20283.9
4916.65 20250.8
4936.63 20260.4
4911.79 20187.7
4884.86 20100.7
4880 20057.4
4870.09 20036.9
4876.32 20036.7
4912.28 20075.3
4900.34 20063.8
4866.29 20028.7
4881.57 20041.5
4870.62 20028.5
4903.9 20069.7
4889.96 20044.6
4930.92 20127.7
4928.67 20113.7
4887.63 20040.3
4881.16 20032.8
4903.91 20060
4881.84 20027.1
4853.47 19998
4870.68 20013.4
4898.3 20047.2
4881.54 20020.1
4890.2 20033.5
4892.86 20041.3
4887.31 20021.7
4856.16 19978.4
4852.37 19962.5
4885.52 19996.4
4852.3 19932.8
4861.51 19936.8
4881.69 19958.6
4887.63 19925.9
4842.21 19791.3
4816.78 19694.4
4836.17 19707.8
4835.82 19685.5
4801.46 19560.4
4791 19519
4758.08 19458.5
4753.66 19451.1
4796.02 19515.7
4716.91 19409.2
4707.74 19404.1
4712.47 19406.9
4715.56 19409.8
4742.15 19442.1
4719.45 19412.1
4709.1 19402.5
4769.13 19462.7
4724.43 19409.3
4720.79 19406
4730.98 19413.1
4707.14 19391.5
4709.34 19392.5
4703.14 19390.1
4703.14 19390.1
4703.21 19390.1
4717.19 19400.7
4713.9 19396.9
4759.94 19456.7
4732.54 19411.4
4724.31 19404.3
4722.88 19405
4746.2 19432.2
4765.46 19457.3
4746.54 19432.5
4738.14 19428.6
4712.86 19395.8
4717.43 19399.9
4735.13 19422.2
4714.04 19396.9
4717.69 19398.6
4716.55 19397.9
4747.8 19440.2
4766.57 19468.8
4721.04 19397.5
4714.19 19393.7
4758.04 19441.6
4706.02 19387
4708.52 19389.2
4710.35 19390
4702.01 19385.4
4709.75 19390
4703.94 19385.9
4705.34 19386.9
4703.27 19385.9
4707.12 19387.9
4703.86 19386.1
4724.27 19398.2
4756.52 19434.7
4730.35 19410
4732.81 19413
4754.59 19442.5
4743.54 19434.3
4725.3 19406.3
4705.48 19386.8
4719.12 19397.2
4708.66 19388.5
4704.1 19386.1
4702.01 19385.4
4713.17 19393.1
4724.04 19404.5
4711.13 19390.9
4730.86 19407.5
4732.81 19408.4
4719.02 19400.4
4720.02 19400.3
4706.27 19385.5
4733.82 19409.3
4742.9 19407.3
4710.13 19346.5
4738.55 19362.2
4699.78 19292.7
4781.91 19420.2
4768.41 19395.3
4791.56 19430.5
4766.74 19388.9
4704.83 19276.1
4708.03 19285.4
4677.28 19241.5
4704.97 19270.2
4725.79 19318.5
4690.22 19251.4
4684.88 19242.9
4674.47 19236.8
4674.69 19238.2
4675.07 19237.7
4689.59 19248.2
4682.17 19244.7
4668.89 19234.5
4672.45 19237.8
4673.81 19237
4718.47 19302.2
4699.49 19269.4
4671.52 19235.8
4669.09 19234.9
4676.26 19239.3
4670.62 19235.1
4670.85 19235.1
4669.72 19233.9
4667.25 19233.4
4665.4 19232.8
4702.51 19265
4712.77 19274.5
4706.05 19263
4759.39 19342.8
4687.54 19250.2
4665.05 19232.7
4671.18 19235.7
4673.07 19237
4668.93 19234.5
4675.53 19239.9
4677.15 19241.1
4669.92 19235.2
4666.95 19233.2
4671.37 19236
4676.69 19240.4
4669.68 19234.4
4665.81 19232.8
4675.34 19238.2
4706.87 19274
4688.48 19252.1
4674.1 19238
4708.84 19283.2
4676.84 19238.6
4671.43 19233.7
4676.21 19234.2
4676.02 19233.6
4666.55 19225.5
4677.51 19234
4688.96 19244.9
4674.83 19232.5
4672.12 19229.3
4663.16 19223.1
4662.61 19223
4662.61 19223
4663.58 19223.2
4679.86 19235.5
4676.64 19232.3
4675.72 19230.7
4677.3 19232.2
4680.24 19235.9
4684.37 19241.1
4673.12 19229.4
4662.73 19223
4662.61 19223
4669.34 19226.2
4683.08 19240.6
4683.52 19240.5
4688.61 19245.6
4705.04 19269.6
4707.33 19275.4
4700.16 19264.2
4683.81 19239.7
4674.76 19232.7
4677.66 19235.7
4670.45 19226.6
4694.19 19248.1
4714.19 19273.2
4706.26 19273.5
4729.2 19295.7
4701.74 19265.8
4700.94 19260.6
4729.3 19300.5
4724.09 19291.6
4697.3 19251.2
4667.05 19224.7
4684.7 19237.3
4691.08 19243.1
4668.39 19225.2
4710.27 19281
4689.49 19249.3
4681.44 19238.1
4695.01 19258.3
4683.69 19241
4676.92 19233.9
4675.25 19230.8
4683.94 19239.3
4695.63 19254.7
4669.26 19225.6
4675.23 19230.3
4670.59 19228.2
4673.85 19229.3
4682.34 19238.7
4672.07 19229.6
4673.92 19230.7
4699.94 19255.3
4670.84 19227.2
4694.45 19250.6
4687.04 19242.6
