0 39 37 38 36 40 41 42 43 44 45 9 47 48 49 1 25 3 4 5 6 7 8 46 10 11 12 26 14 15 16 17 18 19 20 21 22 23 24 2 13 27 28 29 30 31 32 33 34 35 0
0 39 37 38 36 40 41 42 43 44 45 9 47 48 49 1 25 3 4 5 6 7 8 46 10 11 12 26 14 27 24 28 29 30 31 32 33 35 2 13 15 16 17 18 19 20 34 21 22 23 0
0 1 10 2 3 4 27 25 26 24 5 6 7 8 30 11 12 13 14 15 39 37 38 36 40 41 42 43 44 45 9 47 48 49 46 16 17 18 19 20 21 22 23 28 29 31 32 33 34 35 0
0 39 37 38 36 40 41 42 44 45 9 47 48 49 1 25 3 4 5 10 2 27 26 24 6 7 34 30 11 43 12 13 14 15 46 16 17 18 19 20 21 22 23 28 29 31 32 33 8 35 0
0 40 36 38 37 39 15 14 13 12 11 30 8 7 6 5 24 26 49 25 4 27 46 16 17 18 19 20 21 22 23 28 29 31 32 33 48 34 35 1 10 2 3 47 9 45 44 43 42 41 0
0 44 45 5 6 7 8 30 11 12 13 14 15 16 17 18 19 20 21 22 28 29 47 23 32 33 34 35 31 43 9 48 49 46 1 10 2 3 4 27 25 26 24 39 37 38 36 40 41 42 0
0 39 37 38 36 40 41 42 44 45 9 7 8 4 10 11 12 13 14 15 16 47 48 49 1 25 3 5 2 27 26 24 6 34 30 43 46 32 17 18 28 23 22 21 20 19 29 31 33 35 0
0 13 9 28 29 33 34 39 37 38 36 40 41 42 44 15 14 12 45 47 48 49 1 10 2 3 43 25 32 4 5 27 26 24 6 7 30 11 46 16 17 18 19 20 21 22 23 31 8 35 0
0 13 9 28 29 33 34 39 37 17 36 40 41 42 44 15 14 12 45 47 48 49 1 10 2 3 43 25 32 4 5 27 26 24 6 7 30 11 46 16 38 18 19 20 21 22 23 31 8 35 0
0 13 9 28 29 33 34 39 37 17 36 40 41 42 44 15 14 12 45 47 48 49 1 10 2 3 43 25 32 4 5 27 26 24 6 7 30 11 46 16 38 18 19 20 31 35 23 22 21 8 0
0 40 41 42 36 30 8 7 6 5 24 26 13 9 28 29 33 34 39 37 17 44 15 14 12 45 47 48 49 1 10 2 3 43 25 32 4 27 11 46 16 38 18 19 20 21 22 23 31 35 0
0 40 41 42 30 8 7 6 5 24 26 13 9 28 29 33 34 39 37 17 44 15 14 12 45 47 48 49 1 10 2 3 43 25 32 4 36 27 11 46 16 38 18 19 20 21 22 23 31 35 0
0 40 41 42 30 8 7 6 5 24 26 13 9 28 29 33 34 39 37 17 44 15 14 12 45 47 48 49 1 36 10 2 3 43 25 32 4 27 11 46 16 38 18 19 20 31 35 23 22 21 0
0 12 45 47 48 49 1 10 2 3 43 25 32 4 36 27 11 46 16 38 18 19 20 21 22 23 31 35 40 41 42 30 8 7 6 5 24 26 13 9 28 29 33 34 44 37 17 39 15 14 0
0 41 42 30 8 7 6 5 24 26 13 9 28 29 33 34 39 37 17 44 15 14 12 45 47 48 49 36 1 10 2 3 43 25 32 4 27 11 46 16 38 18 19 20 31 35 23 40 22 21 0
0 17 39 15 14 12 45 47 48 49 1 10 2 3 43 25 32 4 36 27 11 46 16 38 18 19 20 21 22 23 31 35 40 41 42 30 8 7 6 5 24 26 13 9 29 33 34 37 28 44 0
0 40 14 41 42 30 8 7 6 5 24 26 13 12 45 37 44 34 33 29 28 9 39 17 15 47 48 49 36 1 10 2 3 43 25 32 4 27 11 46 16 38 18 19 20 31 35 23 22 21 0
0 5 24 26 13 9 41 42 30 8 7 6 28 29 33 34 39 37 17 44 15 14 12 45 47 48 49 36 1 10 2 3 43 25 32 4 27 11 46 16 38 18 19 20 31 35 23 40 22 21 0
0 41 42 30 8 7 26 24 5 13 9 6 28 29 33 34 39 37 31 20 19 18 38 16 46 11 27 4 32 25 43 3 2 10 1 36 49 48 47 45 12 14 15 44 17 35 23 40 22 21 0
0 5 24 26 13 9 41 42 30 8 7 6 28 29 33 34 39 40 14 12 45 37 44 17 15 47 48 49 36 1 10 2 3 43 25 32 4 27 11 46 16 38 18 19 20 31 35 23 22 21 0
0 5 24 26 13 9 41 42 30 8 7 6 28 29 33 34 39 37 17 44 15 14 12 45 47 48 49 36 1 10 4 32 25 43 3 2 27 11 46 16 38 18 19 20 31 35 23 40 22 21 0
0 41 42 30 8 7 26 24 5 13 9 6 28 29 33 34 39 12 45 37 44 47 17 31 20 19 18 38 16 46 11 27 4 32 25 43 3 2 10 1 36 49 48 14 15 35 23 40 22 21 0
0 5 24 26 13 9 41 42 30 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 48 49 36 1 10 4 32 25 43 3 2 27 11 46 16 38 18 19 20 31 35 23 17 40 22 21 0
0 41 42 30 8 7 26 24 40 5 13 9 14 47 6 28 29 33 34 39 37 31 20 19 18 38 16 12 45 44 17 15 48 49 36 1 10 2 3 43 25 32 4 27 11 46 35 23 22 21 0
0 5 24 26 13 9 41 42 30 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 3 2 27 11 46 35 23 17 40 22 21 0
0 5 24 26 13 9 41 42 30 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 3 2 27 11 46 35 23 17 40 22 21 0
0 13 9 6 28 29 33 34 39 12 45 37 44 47 17 31 20 19 18 38 16 5 46 11 27 4 35 23 3 40 22 21 30 32 25 43 2 10 1 36 49 48 14 15 41 42 8 7 26 24 0
0 5 24 26 13 9 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 35 23 17 40 22 21 0
0 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 35 23 17 40 22 21 5 24 26 13 9 0
0 48 24 26 13 9 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 5 49 36 1 10 4 32 25 43 30 2 27 11 46 35 23 17 40 22 21 0
0 37 44 15 14 12 45 47 31 20 19 18 38 16 5 49 36 1 10 4 32 25 43 30 2 27 11 46 35 23 17 40 22 21 48 24 26 13 9 41 42 3 8 7 6 28 29 33 34 39 0
0 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 35 5 24 26 23 17 40 22 21 13 9 0
0 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 5 36 1 10 4 32 25 43 30 2 27 11 46 35 24 26 23 17 40 22 21 13 9 0
0 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 35 23 17 40 22 21 24 26 13 9 0
0 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 35 23 17 40 22 21 24 26 13 9 0
0 41 42 3 8 7 6 28 29 33 34 39 37 44 15 14 12 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 26 35 23 17 40 22 21 13 9 0
0 37 44 15 14 12 41 42 3 8 7 6 28 29 33 34 39 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 26 35 23 17 40 22 21 13 9 0
0 37 44 15 14 12 41 42 3 8 7 6 28 29 33 34 39 45 47 31 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 26 35 23 17 40 22 21 13 9 0
0 37 15 14 12 41 42 3 8 7 6 28 29 33 34 39 45 47 31 44 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 26 35 23 17 40 22 21 13 9 0
0 37 15 14 12 41 42 3 8 7 6 28 29 33 34 39 45 47 31 20 44 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 26 35 23 17 40 22 21 13 9 0
0 37 15 14 12 41 42 3 8 7 6 28 29 33 34 39 45 47 31 44 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 35 23 17 26 40 22 21 13 9 0
0 37 15 14 12 41 42 3 8 31 47 45 7 6 28 29 33 34 39 44 20 19 18 38 16 48 49 36 1 10 4 32 25 43 30 2 27 11 46 5 24 35 23 17 26 40 22 21 13 9 0
