38 1.96333 0.998835 0.482833 -0.0839283 0.00549728
39 1.96235 0.989534 0.478998 -0.0780186 0.00576868
40 1.96137 0.991813 0.478414 -0.0860985 0.0060854
41 1.96039 0.98789 0.476538 -0.0884689 0.00562391
42 1.95941 0.98475 0.47789 -0.0934054 0.00603608
43 1.95843 0.994209 0.473261 -0.0710421 0.00608714
44 1.95745 0.984848 0.470827 -0.0646164 0.00750048
45 1.95647 0.976315 0.470542 -0.0748811 0.00604271
46 1.95549 0.973881 0.470899 -0.0656258 0.00585552
47 1.95451 0.982988 0.468958 -0.0548129 0.00772743
48 1.95354 0.992211 0.469565 -0.0396062 0.00636838
49 1.95256 0.982434 0.471927 -0.0721665 0.00656106
50 1.95158 0.982764 0.475061 -0.0821922 0.00616912
51 1.95061 0.974723 0.475456 -0.0965073 0.00634793
52 1.94963 0.969305 0.475865 -0.10218 0.00595898
53 1.94866 0.966489 0.475622 -0.105261 0.00625674
54 1.94768 0.957142 0.47504 -0.0984625 0.00608011
55 1.94671 0.964531 0.472874 -0.0881662 0.00566523
56 1.94574 0.956093 0.475671 -0.114883 0.00647671
57 1.94476 0.954077 0.473073 -0.102456 0.00593299
58 1.94379 0.946023 0.472952 -0.107453 0.00559314
59 1.94282 0.955081 0.470568 -0.080932 0.0058976
60 1.94185 0.959829 0.467868 -0.071124 0.00638783
61 1.94088 0.96928 0.46475 -0.0566953 0.00651997
62 1.93991 0.964892 0.464183 -0.0579841 0.00614614
63 1.93894 0.963231 0.462127 -0.0433202 0.0069397
64 1.93797 0.96741 0.460389 -0.0460256 0.00708398
65 1.937 0.957504 0.455637 -0.0182997 0.00686716
66 1.93603 0.965444 0.453826 -0.00468543 0.00782144
67 1.93506 0.962173 0.457614 -0.0304478 0.00741216
68 1.93409 0.956457 0.455305 -0.0249575 0.00728321
69 1.93313 0.957293 0.450965 0.00214678 0.00760564
70 1.93216 0.965767 0.446188 0.0368966 0.00799383
71 1.93119 0.973934 0.448793 0.0135119 0.00765797
72 1.93023 0.973766 0.446812 0.0462939 0.00745129
73 1.92926 0.968913 0.444412 0.0444726 0.00834863
74 1.9283 0.978581 0.442701 0.0566806 0.00729525
75 1.92733 0.977602 0.442748 0.0518074 0.00812517
76 1.92637 0.976081 0.438336 0.0815271 0.00864261
77 1.92541 0.977698 0.437914 0.0703758 0.00769837
78 1.92444 0.9832 0.436421 0.101382 0.00722846
79 1.92348 0.985727 0.438056 0.0741226 0.00911104
80 1.92252 0.988816 0.434205 0.112301 0.00844715
81 1.92156 0.983822 0.437178 0.0902576 0.00837335
82 1.9206 0.981242 0.441232 0.0629739 0.00827987
83 1.91964 0.979361 0.444703 0.0562727 0.00811105
84 1.91868 0.983384 0.439745 0.0886606 0.00817451
85 1.91772 0.975909 0.439261 0.0689098 0.00777037
86 1.91676 0.978342 0.438597 0.0743549 0.00781591
87 1.9158 0.974869 0.435939 0.0931576 0.00868304
88 1.91484 0.970297 0.440306 0.0664409 0.00863687
89 1.91389 0.963529 0.438874 0.0720761 0.00810286
90 1.91293 0.960665 0.435412 0.0851776 0.00923274
91 1.91197 0.960576 0.438517 0.0761958 0.0074949
92 1.91102 0.9523 0.443364 0.0431673 0.00825181
93 1.91006 0.949988 0.447552 0.0133179 0.00843317
94 1.90911 0.951688 0.450068 -0.00204056 0.00814558
95 1.90815 0.955302 0.446223 0.0186276 0.00908905
96 1.9072 0.946205 0.449109 0.00560996 0.00805558
97 1.90624 0.939796 0.449667 -0.000226104 0.00828328
98 1.90529 0.93238 0.445381 -0.00305464 0.00812334
99 1.90434 0.92463 0.443778 0.0222949 0.007948
100 1.90339 0.932175 0.439157 0.0519647 0.00850182
101 1.90244 0.939702 0.440441 0.0428646 0.00777498
102 1.90148 0.936787 0.442545 0.0404456 0.00866834
103 1.90053 0.944263 0.440034 0.048805 0.00805917
104 1.89958 0.951072 0.442377 0.0157212 0.00871591
105 1.89863 0.944342 0.443487 0.0073831 0.00847775
106 1.89768 0.940279 0.438961 0.0543888 0.00879102
107 1.89673 0.946927 0.436834 0.0692049 0.0081706
108 1.89579 0.94194 0.433263 0.0889892 0.00892023
109 1.89484 0.95029 0.437558 0.0746004 0.00814222
110 1.89389 0.954041 0.439673 0.0612915 0.00842554
111 1.89294 0.963026 0.435959 0.0757136 0.00909442
112 1.892 0.95811 0.435442 0.0723887 0.00939115
113 1.89105 0.949937 0.438776 0.0620317 0.00934428
114 1.89011 0.946207 0.440492 0.0611771 0.00840654
115 1.88916 0.952617 0.43934 0.0680086 0.00823732
116 1.88822 0.949111 0.439374 0.0569277 0.00883413
117 1.88727 0.940219 0.443795 0.0228032 0.0086348
118 1.88633 0.946549 0.444822 0.0327735 0.00781711
119 1.88539 0.953442 0.447502 0.0278808 0.00838551
120 1.88444 0.95116 0.4443 0.0396094 0.00775479
121 1.8835 0.953146 0.440579 0.054804 0.00771254
122 1.88256 0.951512 0.443021 0.0487825 0.00890934
123 1.88162 0.946853 0.438137 0.0621599 0.0100956
124 1.88068 0.948275 0.43506 0.0866478 0.00805604
125 1.87974 0.944572 0.434524 0.109512 0.00872678
126 1.8788 0.953286 0.435982 0.0785315 0.0095975
127 1.87786 0.949747 0.438455 0.0702504 0.00888264
128 1.87692 0.952949 0.441461 0.0532308 0.00780605
129 1.87598 0.955259 0.442659 0.0326124 0.0085353
130 1.87504 0.958562 0.444978 0.0272658 0.00828272
131 1.8741 0.949434 0.443728 0.0328178 0.00709304
132 1.87317 0.956007 0.442905 0.0499587 0.00856531
133 1.87223 0.961219 0.445155 0.0236859 0.0081457
134 1.87129 0.967642 0.449759 0.029123 0.00730263
135 1.87036 0.961942 0.445086 0.0386632 0.00701712
136 1.86942 0.9531 0.442581 0.0641938 0.00852777
137 1.86849 0.947432 0.440078 0.0577792 0.00848721
138 1.86755 0.955083 0.442054 0.0581303 0.00720552
139 1.86662 0.949192 0.446623 0.0197675 0.00758918
140 1.86569 0.945742 0.441624 0.0401234 0.00824528
141 1.86475 0.955508 0.44155 0.052457 0.00818619
142 1.86382 0.961409 0.443085 0.0570639 0.0071229
143 1.86289 0.96215 0.44718 0.0175043 0.0079944
144 1.86196 0.960633 0.444478 0.0292297 0.00857405
145 1.86103 0.958784 0.446609 0.0231797 0.00825135
146 1.8601 0.968512 0.451216 0.0118604 0.00797641
147 1.85917 0.965013 0.452469 0.00278789 0.00711876
148 1.85824 0.957159 0.456743 -0.0184896 0.00645723
149 1.85731 0.960969 0.459048 -0.0225911 0.0070424
150 1.85638 0.96579 0.4595 -0.0462769 0.00628621
151 1.85545 0.958415 0.457688 -0.0251225 0.0065756
152 1.85452 0.961382 0.457831 -0.0127153 0.00738787
153 1.8536 0.961969 0.457468 -0.0254627 0.00730637
154 1.85267 0.971155 0.456511 -0.00972152 0.00725732
155 1.85174 0.980148 0.458262 -0.0148628 0.00753761
156 1.85082 0.989982 0.453841 0.013424 0.00764226
157 1.84989 0.988391 0.456387 -0.00240914 0.00772593
158 1.84897 0.991843 0.456622 0.000724497 0.00726948
159 1.84804 0.991742 0.453214 0.02964 0.00723685
160 1.84712 0.990834 0.454551 0.0107652 0.00779183
161 1.8462 0.98969 0.45618 0.0024905 0.00730661
162 1.84527 0.980008 0.455636 -0.0154447 0.00758698
163 1.84435 0.984241 0.452976 0.023163 0.00708212
164 1.84343 0.991845 0.449888 0.0497485 0.00794934
165 1.84251 0.98359 0.446397 0.0426147 0.00835817
166 1.84158 0.982963 0.442764 0.061321 0.00799542
167 1.84066 0.981536 0.444707 0.0518764 0.0075439
168 1.83974 0.977286 0.440657 0.0728222 0.00814982
169 1.83882 0.977645 0.444869 0.0543702 0.00793139
170 1.8379 0.987472 0.442101 0.0625403 0.00852213
171 1.83699 0.993507 0.44666 0.0560928 0.0073056
172 1.83607 0.994021 0.449775 0.0411605 0.00736045
173 1.83515 0.995353 0.448228 0.0474716 0.00773853
174 1.83423 1.00164 0.44355 0.0817052 0.00735198
175 1.83331 0.992139 0.439534 0.091131 0.00896612
176 1.8324 0.989076 0.440282 0.0794573 0.00832446
177 1.83148 0.994605 0.439968 0.0896789 0.00776533
178 1.83057 1.001 0.440268 0.0913924 0.00771396
179 1.82965 1.00354 0.442503 0.0851379 0.00748646
180 1.82874 0.997275 0.445759 0.0642214 0.00708955
181 1.82782 0.989214 0.445873 0.0554203 0.00826363
182 1.82691 0.981619 0.443868 0.0567371 0.00688682
183 1.82599 0.978781 0.442651 0.0686121 0.00757678
184 1.82508 0.972771 0.445396 0.0412726 0.00729948
185 1.82417 0.968591 0.4502 0.0133792 0.00779824
186 1.82326 0.960845 0.449519 0.0223794 0.0073168
187 1.82234 0.96149 0.446445 0.0274934 0.00827806
188 1.82143 0.962987 0.447262 0.0314825 0.00778056
189 1.82052 0.970148 0.444998 0.047454 0.00803909
190 1.81961 0.96508 0.446482 0.0422913 0.00866273
191 1.8187 0.975068 0.445766 0.032279 0.00802277
192 1.81779 0.976822 0.448805 0.0379709 0.00760015
193 1.81688 0.969567 0.450764 0.0187145 0.00677071
194 1.81598 0.965581 0.449376 0.0161672 0.00748471
195 1.81507 0.964548 0.448736 0.0240055 0.00682684
196 1.81416 0.961941 0.447204 0.0389114 0.00739149
197 1.81325 0.957709 0.444455 0.02892 0.00836409
198 1.81235 0.951923 0.446262 0.0263968 0.00819993
199 1.81144 0.945987 0.449288 0.0218783 0.00817324
200 1.81053 0.937056 0.444994 0.0254231 0.00853498
201 1.80963 0.943606 0.446881 0.00533016 0.00785608
202 1.80872 0.945065 0.449519 0.00381223 0.00829224
203 1.80782 0.940386 0.451299 -0.00411764 0.00791829
204 1.80692 0.934801 0.448884 0.00579465 0.0079772
205 1.80601 0.930769 0.450478 -0.00547526 0.00854652
206 1.80511 0.935609 0.448102 0.00213898 0.0083334
207 1.80421 0.930455 0.452434 -0.0151498 0.00799663
208 1.80331 0.936738 0.454532 -0.0229459 0.0078162
209 1.8024 0.931164 0.451308 -0.00902512 0.00800195
210 1.8015 0.939656 0.447313 0.012503 0.00724424
211 1.8006 0.941465 0.443943 0.0309128 0.0073174
212 1.7997 0.944259 0.444301 0.0283329 0.00843712
213 1.7988 0.945759 0.440322 0.0304321 0.00843973
214 1.7979 0.946272 0.437329 0.0804034 0.00844548
215 1.797 0.955571 0.44212 0.0407392 0.00890394
216 1.7961 0.964598 0.44288 0.0609891 0.00758471
217 1.79521 0.962894 0.444052 0.0529958 0.00761529
218 1.79431 0.953258 0.440715 0.0685832 0.00706874
219 1.79341 0.950099 0.441318 0.0493769 0.00815533
220 1.79252 0.949265 0.440764 0.0416681 0.0084655
221 1.79162 0.952165 0.43809 0.0709415 0.00899646
222 1.79072 0.947754 0.433673 0.0776807 0.0089015
223 1.78983 0.940996 0.431227 0.106719 0.00888609
224 1.78893 0.939283 0.433715 0.090393 0.00964308
225 1.78804 0.930372 0.438321 0.0371474 0.00936678
226 1.78714 0.925752 0.436234 0.072896 0.00890706
227 1.78625 0.923838 0.441063 0.048209 0.00781009
228 1.78536 0.926446 0.437634 0.0540771 0.00929134
229 1.78447 0.922031 0.438623 0.0388201 0.00835098
230 1.78357 0.920387 0.433718 0.082905 0.00825744
231 1.78268 0.926301 0.43145 0.0907125 0.00966084
232 1.78179 0.92811 0.430122 0.104033 0.00900117
233 1.7809 0.936131 0.434741 0.0723109 0.00873899
234 1.78001 0.937753 0.429983 0.105016 0.00895921
235 1.77912 0.931755 0.431809 0.0944676 0.00760584
236 1.77823 0.922961 0.429132 0.108153 0.00962595
237 1.77734 0.91632 0.425691 0.127946 0.00955407
238 1.77645 0.925968 0.42213 0.14584 0.00879439
239 1.77556 0.926605 0.425303 0.137637 0.0107631
240 1.77467 0.921835 0.424416 0.148957 0.00868235
241 1.77379 0.917607 0.426066 0.136877 0.00948606
242 1.7729 0.917463 0.424792 0.125231 0.00990301
243 1.77201 0.921292 0.427639 0.103178 0.0095644
244 1.77113 0.928552 0.43226 0.0669428 0.00825253
245 1.77024 0.930236 0.428244 0.112391 0.00930377
246 1.76936 0.935306 0.428959 0.107231 0.0098483
247 1.76847 0.932518 0.425807 0.142188 0.0102701
248 1.76759 0.935311 0.428717 0.0991323 0.00956305
249 1.7667 0.932875 0.426975 0.137693 0.00924458
250 1.76582 0.925494 0.427859 0.121753 0.00896204
251 1.76494 0.925494 0.427859 0.121753 0.00896204
252 1.76406 0.935372 0.425762 0.128077 0.00922715
253 1.76317 0.944958 0.427853 0.110175 0.00877294
254 1.76229 0.935086 0.423439 0.160822 0.00936016
255 1.76141 0.932115 0.425817 0.108996 0.0100338
256 1.76053 0.939469 0.42859 0.119359 0.0107299
257 1.75965 0.945486 0.432765 0.0897342 0.00970569
258 1.75877 0.942079 0.436106 0.073764 0.00922448
259 1.75789 0.934916 0.435647 0.0586591 0.00843394
260 1.75701 0.93554 0.434695 0.0867079 0.00892593
261 1.75613 0.927798 0.429791 0.112462 0.00933208
262 1.75526 0.922533 0.43228 0.0815608 0.00822263
263 1.75438 0.928675 0.429673 0.0962732 0.00993747
264 1.7535 0.936056 0.428961 0.114865 0.00947938
265 1.75262 0.934327 0.424917 0.125176 0.00852097
266 1.75175 0.935048 0.428464 0.112475 0.00908585
267 1.75087 0.944657 0.423882 0.154393 0.0105738
268 1.75 0.93572 0.42329 0.140889 0.00968557
269 1.74912 0.934188 0.427053 0.126411 0.00913029
270 1.74825 0.931294 0.429785 0.111055 0.00902194
271 1.74737 0.925687 0.425759 0.123712 0.0100827
272 1.7465 0.930661 0.422933 0.150127 0.00978031
273 1.74563 0.929894 0.418186 0.188801 0.0116407
274 1.74475 0.934025 0.41322 0.223467 0.00980654
275 1.74388 0.933988 0.410199 0.234302 0.0100478
276 1.74301 0.934429 0.405205 0.288728 0.0111859
277 1.74214 0.941997 0.409961 0.224981 0.0102371
278 1.74127 0.938718 0.407453 0.244233 0.0108052
279 1.7404 0.939161 0.40834 0.255621 0.0110174
280 1.73953 0.930594 0.408816 0.254244 0.0106774
281 1.73866 0.929525 0.412096 0.213053 0.0109638
282 1.73779 0.925296 0.413414 0.211639 0.0105454
283 1.73692 0.920344 0.412613 0.224508 0.0121909
284 1.73605 0.927772 0.411691 0.217977 0.011402
285 1.73518 0.92821 0.410413 0.238032 0.0106723
286 1.73431 0.920244 0.408432 0.245277 0.0123738
287 1.73345 0.913163 0.407455 0.243174 0.01201
288 1.73258 0.908907 0.405388 0.259475 0.0118705
289 1.73171 0.907702 0.405915 0.270079 0.0112077
290 1.73085 0.909479 0.410475 0.222098 0.0112683
291 1.72998 0.914507 0.415318 0.191978 0.0104866
292 1.72912 0.906233 0.4179 0.164155 0.0112045
293 1.72825 0.903155 0.422695 0.147165 0.00881785
294 1.72739 0.904011 0.420735 0.153573 0.00951865
295 1.72652 0.901132 0.420009 0.143144 0.00992526
296 1.72566 0.897453 0.423396 0.129361 0.0112018
297 1.7248 0.896817 0.423976 0.10929 0.00935156
298 1.72394 0.893727 0.419409 0.156799 0.0114412
299 1.72307 0.900702 0.422607 0.144952 0.00999724
300 1.72221 0.910263 0.426752 0.120403 0.0102618
301 1.72135 0.919554 0.423246 0.156324 0.00960123
302 1.72049 0.929321 0.423654 0.143723 0.00985116
303 1.71963 0.923954 0.424646 0.135404 0.00961583
304 1.71877 0.931656 0.423774 0.137644 0.00987595
305 1.71791 0.93986 0.428428 0.121351 0.00879668
306 1.71705 0.93294 0.428874 0.103443 0.00916602
307 1.71619 0.92641 0.429619 0.107951 0.00908449
308 1.71534 0.917851 0.430751 0.085896 0.010609
309 1.71448 0.924887 0.432113 0.0790331 0.0106124
310 1.71362 0.918587 0.436595 0.0638902 0.008308
311 1.71276 0.918455 0.439791 0.0424436 0.0086849
312 1.71191 0.919845 0.442309 0.0220722 0.00940569
313 1.71105 0.921853 0.441763 0.0293088 0.00830644
314 1.7102 0.92256 0.438808 0.0394132 0.00853479
315 1.70934 0.928917 0.443713 0.0189635 0.0085372
316 1.70849 0.920176 0.446823 -0.00750087 0.00785226
317 1.70763 0.922955 0.45105 -0.00821751 0.00703224
318 1.70678 0.930696 0.450581 -0.0164232 0.00694321
319 1.70592 0.923711 0.450515 -0.0202623 0.00769551
320 1.70507 0.92755 0.448445 0.00452323 0.00766981
321 1.70422 0.928231 0.443507 0.0258767 0.00885829
322 1.70337 0.936127 0.43885 0.0533007 0.00919886
323 1.70252 0.935937 0.43509 0.0756783 0.00861992
324 1.70166 0.928662 0.433033 0.0853945 0.00878486
325 1.70081 0.920976 0.432638 0.091745 0.00918176
326 1.69996 0.921482 0.435278 0.0712528 0.00929321
327 1.69911 0.9245 0.430719 0.101244 0.00929902
328 1.69826 0.919108 0.427997 0.120965 0.00983489
329 1.69741 0.922945 0.429703 0.11226 0.00966527
330 1.69657 0.920605 0.427873 0.118945 0.00946103
331 1.69572 0.916124 0.429735 0.110415 0.00867607
332 1.69487 0.90839 0.428843 0.103685 0.00961895
333 1.69402 0.9022 0.431374 0.088309 0.0105073
334 1.69318 0.894037 0.428522 0.120916 0.0104117
335 1.69233 0.901218 0.432723 0.0859342 0.0085008
336 1.69148 0.905236 0.435603 0.0499889 0.00912192
337 1.69064 0.906745 0.440272 0.0346798 0.00859555
338 1.68979 0.911822 0.438685 0.0450107 0.00835643
339 1.68895 0.90185 0.441952 0.041321 0.00783216
340 1.6881 0.908813 0.442459 0.033235 0.00919621
341 1.68726 0.900741 0.441463 0.0144718 0.00937125
342 1.68641 0.898112 0.441054 0.0232737 0.00856113
343 1.68557 0.903729 0.436614 0.0528952 0.00950529
344 1.68473 0.905902 0.432952 0.0756909 0.0089694
345 1.68389 0.906875 0.437932 0.0378774 0.00918945
346 1.68304 0.91097 0.442151 0.0201973 0.0084658
347 1.6822 0.901349 0.437594 0.0378584 0.00968989
348 1.68136 0.90309 0.439766 0.0419747 0.00874424
349 1.68052 0.905199 0.437033 0.0437891 0.00904217
350 1.67968 0.913651 0.436448 0.0633865 0.00937373
351 1.67884 0.9129 0.43666 0.0635559 0.00854389
352 1.678 0.912882 0.433008 0.0741457 0.00907163
353 1.67716 0.903369 0.4332 0.0714699 0.00982757
354 1.67632 0.911194 0.431825 0.0987784 0.00965944
355 1.67549 0.920144 0.432659 0.0782135 0.00851987
356 1.67465 0.912107 0.429368 0.0834092 0.00976806
357 1.67381 0.920631 0.4286 0.106453 0.00999297
358 1.67297 0.928743 0.425047 0.137021 0.0110375
359 1.67214 0.937959 0.42172 0.163384 0.0087181
360 1.6713 0.945844 0.418802 0.183464 0.00948865
361 1.67047 0.954161 0.422967 0.166714 0.00973949
362 1.66963 0.960639 0.423527 0.147915 0.00983576
363 1.6688 0.962646 0.425135 0.153846 0.00800668
364 1.66796 0.958366 0.427303 0.13043 0.00887906
365 1.66713 0.954543 0.425017 0.134412 0.0101256
366 1.66629 0.956864 0.421121 0.158964 0.00905373
367 1.66546 0.960322 0.420926 0.164157 0.0107848
368 1.66463 0.959583 0.41764 0.192155 0.010164
369 1.6638 0.961417 0.415339 0.223517 0.00939353
370 1.66296 0.955154 0.414259 0.223796 0.0114411
371 1.66213 0.963885 0.41092 0.247271 0.00997377
372 1.6613 0.968421 0.413152 0.244057 0.0107189
373 1.66047 0.961813 0.412604 0.229118 0.0103234
374 1.65964 0.952228 0.414428 0.225033 0.00958992
375 1.65881 0.955205 0.414907 0.224011 0.00994322
376 1.65798 0.958235 0.418076 0.176495 0.00987245
377 1.65715 0.964787 0.420818 0.173367 0.00994938
378 1.65632 0.969979 0.421324 0.176923 0.0101301
379 1.65549 0.968548 0.417221 0.20483 0.00984442
380 1.65467 0.960424 0.416458 0.203009 0.00978332
381 1.65384 0.965819 0.412923 0.232137 0.0108887
382 1.65301 0.975434 0.410897 0.237778 0.0101184
383 1.65219 0.981084 0.406556 0.252701 0.00962664
384 1.65136 0.984838 0.407394 0.266721 0.0100396
385 1.65053 0.993709 0.409428 0.2541 0.0114548
386 1.64971 0.985271 0.405574 0.285593 0.0100261
387 1.64888 0.989818 0.409159 0.261345 0.00958155
388 1.64806 0.995565 0.408621 0.261194 0.0105039
389 1.64724 0.988531 0.407547 0.261054 0.00993661
390 1.64641 0.994289 0.412201 0.243004 0.0116756
391 1.64559 1.00397 0.413682 0.225443 0.00975885
392 1.64477 1.00156 0.411966 0.250499 0.00978059
393 1.64394 1.00043 0.415174 0.236776 0.0101758
394 1.64312 0.995223 0.412349 0.247335 0.0104551
395 1.6423 1.00399 0.417274 0.217251 0.0103519
396 1.64148 0.998833 0.420772 0.189575 0.00874534
397 1.64066 0.990947 0.42225 0.17584 0.00782405
398 1.63984 0.996783 0.420695 0.198931 0.00896029
399 1.63902 0.998498 0.419026 0.206987 0.00962908
400 1.6382 0.99724 0.421372 0.169736 0.00881974
401 1.63738 0.988108 0.423136 0.174257 0.00818061
402 1.63656 0.994827 0.419825 0.185093 0.0095333
403 1.63574 0.988381 0.415295 0.233636 0.0096272
404 1.63492 0.985516 0.412496 0.244397 0.0110177
405 1.63411 0.986984 0.414349 0.229163 0.0109164
406 1.63329 0.984658 0.414354 0.226749 0.00991164
407 1.63247 0.980912 0.410816 0.250149 0.0109934
408 1.63166 0.974449 0.409918 0.266012 0.0106853
409 1.63084 0.984165 0.410622 0.239604 0.0108931
410 1.63003 0.991964 0.40725 0.270576 0.00979086
411 1.62921 0.989823 0.408903 0.260169 0.0107639
412 1.6284 0.985219 0.409741 0.264336 0.0102734
413 1.62758 0.988798 0.405392 0.285812 0.0114048
414 1.62677 0.986862 0.406149 0.283932 0.0120688
415 1.62596 0.98043 0.409558 0.262732 0.0115517
416 1.62514 0.978592 0.405845 0.264487 0.010162
417 1.62433 0.987928 0.402133 0.286118 0.0119135
418 1.62352 0.995527 0.404855 0.301076 0.0111076
419 1.62271 0.998771 0.407255 0.300168 0.0109366
420 1.62189 0.994939 0.402738 0.340958 0.0107638
421 1.62108 0.989505 0.407016 0.278401 0.0117023
422 1.62027 0.982364 0.403642 0.283236 0.0129564
423 1.61946 0.984701 0.403832 0.297054 0.0113215
424 1.61865 0.975696 0.39936 0.3419 0.0120708
425 1.61784 0.983727 0.398368 0.352813 0.0127936
426 1.61703 0.982724 0.403079 0.291459 0.0113614
427 1.61623 0.9801 0.399772 0.314487 0.011691
428 1.61542 0.976844 0.39635 0.349228 0.0126374
429 1.61461 0.970372 0.400669 0.30095 0.0120233
430 1.6138 0.971438 0.39745 0.349142 0.01172
431 1.613 0.962707 0.399742 0.332568 0.0123558
432 1.61219 0.964579 0.395456 0.357478 0.0125487
433 1.61138 0.955751 0.392197 0.346635 0.012877
434 1.61058 0.950425 0.391197 0.390607 0.013217
435 1.60977 0.955703 0.391111 0.378093 0.011454
436 1.60897 0.96492 0.395891 0.349091 0.0116637
437 1.60816 0.9738 0.391913 0.375044 0.012491
438 1.60736 0.98346 0.391738 0.387501 0.0126332
439 1.60656 0.974071 0.395146 0.333382 0.0129308
440 1.60575 0.982149 0.396396 0.365929 0.011571
441 1.60495 0.989255 0.399409 0.310136 0.0117713
442 1.60415 0.986631 0.394434 0.369105 0.0108801
443 1.60334 0.986212 0.397353 0.334132 0.0113029
444 1.60254 0.977481 0.401154 0.31408 0.0100698
445 1.60174 0.970786 0.397222 0.357174 0.0133507
446 1.60094 0.977594 0.395878 0.36309 0.0117228
447 1.60014 0.977478 0.39101 0.391645 0.0115351
448 1.59934 0.968203 0.391734 0.387193 0.0124429
449 1.59854 0.974158 0.389071 0.384561 0.012659
450 1.59774 0.978617 0.384181 0.463631 0.0128814
451 1.59694 0.979498 0.386233 0.420932 0.0126676
452 1.59614 0.969839 0.390151 0.405928 0.0132177
453 1.59535 0.972008 0.385627 0.424653 0.014556
454 1.59455 0.980501 0.384028 0.440381 0.0120214
455 1.59375 0.972851 0.388125 0.40271 0.0134977
456 1.59295 0.977989 0.390777 0.362348 0.0134704
457 1.59216 0.981626 0.387631 0.4154 0.0128017
458 1.59136 0.984254 0.388079 0.404383 0.0122674
459 1.59057 0.982083 0.383713 0.440207 0.0113167
460 1.58977 0.983003 0.381879 0.465036 0.0140684
461 1.58898 0.985351 0.379118 0.471791 0.0138239
462 1.58818 0.992244 0.378542 0.48856 0.0133135
463 1.58739 0.991914 0.377974 0.467802 0.0142772
464 1.58659 0.987129 0.373483 0.516321 0.0136682
465 1.5858 0.981886 0.372286 0.529899 0.015174
466 1.58501 0.972237 0.375401 0.496502 0.0129641
467 1.58421 0.966141 0.378377 0.50355 0.0145107
468 1.58342 0.970292 0.374343 0.525726 0.0131877
469 1.58263 0.969354 0.374516 0.502691 0.0147795
470 1.58184 0.978054 0.373796 0.518126 0.0141565
471 1.58105 0.969925 0.37184 0.543676 0.0154891
472 1.58026 0.964173 0.370985 0.576036 0.0137895
473 1.57947 0.972334 0.372785 0.517064 0.0152269
474 1.57868 0.965654 0.368404 0.558659 0.0140842
475 1.57789 0.969512 0.363989 0.611866 0.0152054
476 1.5771 0.974127 0.359956 0.67907 0.0145827
477 1.57631 0.971995 0.355491 0.67942 0.0158134
478 1.57552 0.96947 0.359336 0.657135 0.0172628
479 1.57474 0.967648 0.362159 0.65795 0.0134375
480 1.57395 0.971123 0.366129 0.601573 0.0166839
481 1.57316 0.968937 0.366655 0.579274 0.0145394
482 1.57237 0.961311 0.362148 0.659053 0.0169008
483 1.57159 0.958953 0.35908 0.686266 0.0155018
484 1.5708 0.959996 0.355513 0.71748 0.0169817
485 1.57002 0.95716 0.356535 0.681524 0.0176792
486 1.56923 0.963546 0.355067 0.679359 0.0167691
487 1.56845 0.966994 0.354785 0.710037 0.018006
488 1.56766 0.971672 0.35773 0.696924 0.0151402
489 1.56688 0.980946 0.360798 0.61377 0.0158134
