1 1.50517 0
2 1.53908 0.0339136
3 1.514 0.0318193
4 1.52504 0.0250643
5 1.53167 0.0205155
6 1.52197 0.0193578
7 1.52767 0.017323
8 1.51955 0.017057
9 1.51515 0.0156745
10 1.51837 0.0143861
11 1.51359 0.0138639
12 1.50726 0.0141479
13 1.50339 0.0135791
14 1.49857 0.0134624
15 1.49644 0.0127133
16 1.49599 0.0119006
17 1.49593 0.0111788
18 1.49732 0.0106313
19 1.49709 0.010059
20 1.4977 0.00956213
21 1.50063 0.00955632
22 1.49828 0.00940879
23 1.49859 0.00899561
24 1.49938 0.00864909
25 1.50103 0.00845862
26 1.50115 0.00812765
27 1.50126 0.00782155
28 1.50367 0.00791534
29 1.50285 0.00768152
30 1.50087 0.0076828
31 1.50321 0.00779208
32 1.50233 0.00759615
33 1.50078 0.00752254
34 1.5013 0.00731628
35 1.50186 0.00712633
36 1.50179 0.00692596
37 1.50062 0.00683584
38 1.50153 0.00671485
39 1.49968 0.00679586
40 1.50078 0.0067141
41 1.501 0.00655202
42 1.50056 0.00640922
43 1.5004 0.00626054
44 1.50008 0.00612492
45 1.49937 0.00602894
46 1.4994 0.00589648
47 1.49983 0.00578605
48 1.50055 0.00570883
49 1.50017 0.00560377
50 1.50011 0.00549087
51 1.50126 0.00550375
52 1.50117 0.00539768
53 1.50094 0.00529968
54 1.50013 0.00526301
55 1.50181 0.00543215
56 1.50169 0.00533562
57 1.50227 0.0052734
58 1.50363 0.00535641
59 1.50422 0.00529725
60 1.50396 0.00521428
61 1.50468 0.00517801
62 1.50419 0.00511719
63 1.50351 0.00508087
64 1.50313 0.00501539
65 1.50224 0.00501855
66 1.50209 0.00494401
67 1.50183 0.00487688
68 1.5019 0.00480517
69 1.50224 0.00474702
70 1.50093 0.00485908
71 1.50026 0.00483671
72 1.50061 0.00478202
73 1.50019 0.00473488
74 1.50022 0.00467058
75 1.49969 0.00463842
76 1.49958 0.00457828
77 1.49951 0.00451894
78 1.49935 0.00446362
79 1.49933 0.00440681
80 1.49872 0.00439374
81 1.49917 0.00436234
82 1.4988 0.0043244
83 1.49878 0.00427202
84 1.49876 0.00422091
85 1.49838 0.00418847
86 1.49869 0.00415095
87 1.49758 0.00424969
88 1.49787 0.00421108
89 1.49784 0.00416362
90 1.49826 0.00413892
91 1.49828 0.00409323
92 1.49923 0.00415799
93 1.49865 0.00415346
94 1.49855 0.00411026
95 1.498 0.00410314
96 1.49833 0.00407347
97 1.4987 0.0040479
98 1.49916 0.00403308
99 1.49904 0.00399403
100 1.49951 0.00398146
