16.0364, 0
15.7375, 0.298938
15.2622, 0.505665
15.4157, 0.389124
15.3568, 0.307121
15.2814, 0.261839
15.3997, 0.25094
15.2701, 0.253049
15.0861, 0.289258
15.0083, 0.270155
14.9588, 0.249322
14.9337, 0.228976
15.0429, 0.237225
15.0223, 0.220592
15.0812, 0.213644
15.1611, 0.215213
15.157, 0.202199
15.1115, 0.195998
15.0891, 0.186737
15.0817, 0.177309
15.0797, 0.168666
15.0003, 0.179361
15.0515, 0.178861
15.0214, 0.173869
15.0606, 0.171309
15.045, 0.165329
15.0222, 0.160712
15.0392, 0.1558
15.0284, 0.150718
14.9702, 0.156829
14.9755, 0.151779
14.9757, 0.14696
14.9104, 0.156696
14.8863, 0.153921
14.9612, 0.16721
14.9503, 0.162868
14.9359, 0.159057
14.9448, 0.155072
14.9332, 0.151491
14.9222, 0.148062
14.9224, 0.144405
14.9246, 0.140943
14.9415, 0.138659
14.9498, 0.135721
14.9454, 0.132743
14.9184, 0.132613
14.8965, 0.131583
14.9126, 0.129809
14.9093, 0.127175
14.915, 0.124738
14.9199, 0.122365
14.934, 0.120813
14.9389, 0.118611
14.9584, 0.118031
14.9767, 0.117292
14.9834, 0.115372
14.9874, 0.113402
14.9902, 0.111466
15.0087, 0.111102
14.9864, 0.111489
14.9712, 0.110695
14.9892, 0.110384
15.0051, 0.109768
15.0195, 0.108991
15.0196, 0.107301
15.0006, 0.107352
15.0143, 0.106623
15.0104, 0.105115
15.0126, 0.103603
15.0066, 0.102289
14.9987, 0.101153
14.9784, 0.101778
14.9717, 0.100594
14.9845, 0.100049
14.9953, 0.0992858
14.9989, 0.0980402
15.0029, 0.0968396
15.0039, 0.0955951
15.001, 0.0944212
15.0018, 0.0932369
14.9991, 0.0921191
14.9777, 0.0934668
14.9761, 0.0923478
14.9854, 0.0917165
14.9922, 0.0908833
15.0048, 0.0906975
15.0174, 0.0905381
15.0258, 0.0898988
15.0223, 0.0889533
15.0112, 0.0886627
15.0124, 0.0876911
14.992, 0.0890816
14.9927, 0.0881209
14.9914, 0.0871884
14.9845, 0.0865348
14.9806, 0.0857184
14.9679, 0.0857837
14.9524, 0.0863078
14.9547, 0.0854648
14.9575, 0.0846523
14.9683, 0.0844958
14.9619, 0.0839043
14.9662, 0.0831948
14.9619, 0.0825029
14.9592, 0.081759
14.9604, 0.0809937
14.9581, 0.0802662
14.9531, 0.0796803
14.9612, 0.0793662
14.9689, 0.0790205
14.9609, 0.0787161
14.9481, 0.0790519
14.9435, 0.0784833
14.9539, 0.0784798
14.9536, 0.0777951
14.9481, 0.0773154
14.9548, 0.0769492
14.9646, 0.0769105
14.9479, 0.0780559
14.9475, 0.0774036
14.9388, 0.0772606
14.9364, 0.0766609
14.9376, 0.0760448
14.9388, 0.0754381
14.9317, 0.0751705
14.938, 0.074836
14.9438, 0.0744699
14.9519, 0.0743365
14.9601, 0.0742122
14.9672, 0.0739831
14.9562, 0.0742405
14.9615, 0.0738635
14.9699, 0.0737914
14.9692, 0.0732419
14.9699, 0.0727001
14.9669, 0.072227
14.9614, 0.0719013
14.9689, 0.0717664
14.9683, 0.0712509
14.964, 0.0708692
14.97, 0.070618
14.9742, 0.0702454
14.9893, 0.0713663
14.9988, 0.0715099
15.0096, 0.0718297
15.0105, 0.0713412
15.0108, 0.0708551
15.0134, 0.0704202
15.0115, 0.0699712
15.0141, 0.0695528
15.0132, 0.0690964
15.011, 0.0686769
15.0094, 0.0682451
15.0097, 0.0678013
15.0142, 0.0675121
15.0147, 0.0670794
15.0167, 0.0666825
15.0122, 0.0664168
15.011, 0.0660071
15.0162, 0.0657953
15.0175, 0.0653988
15.0192, 0.0650162
15.0218, 0.0646656
15.0114, 0.0650942
15.0086, 0.0647606
15.0098, 0.0643808
15.0067, 0.0640689
15.0063, 0.0636876
15.002, 0.0634536
14.9998, 0.06312
14.9934, 0.063074
14.9937, 0.062707
14.9896, 0.062479
14.9844, 0.0623317
14.9856, 0.0619849
14.9816, 0.0617576
14.9779, 0.0615223
14.9827, 0.0613612
14.981, 0.0610408
14.981, 0.0607007
14.9785, 0.0604153
14.9748, 0.0601955
14.9761, 0.05988
14.9735, 0.0596107
14.977, 0.0593911
14.9743, 0.0591338
14.9722, 0.058855
14.9757, 0.058646
14.9777, 0.0583685
14.98, 0.0581058
14.9861, 0.0581285
14.9891, 0.0579013
15.0003, 0.0586835
15.0031, 0.0584484
15.0041, 0.0581559
15.0026, 0.0578783
15.0056, 0.0576639
14.9993, 0.0577169
14.9964, 0.0575029
14.9914, 0.0574291
