100
101.692
103.881
102.717
103.487
105.348
106.657
102.219
105.556
103.005
103.438
99.4152
99.3417
101.852
105.807
104.622
107.952
111.131
109.08
114.687
114.303
111.709
109.024
116.693
112.766
113.995
113.686
111.84
111.804
107.911
110.129
110.66
106.818
107.493
107.896
108.258
110.415
110.316
107.211
108.005
107.675
102.596
106.054
109.095
109.925
112.785
112.572
113.705
116.804
117.646
114.402
117.864
120.176
122.178
117.983
116.977
114.947
117.857
115.566
115.214
117.246
115.042
116.908
115.951
120.501
119.67
117.049
114.516
113.631
117.132
119.103
119.159
119.716
117.974
117.178
120.751
115.547
117.091
118.218
115.286
113.05
113.907
111.878
116.656
119.429
119.096
121.535
118.428
119.563
121.542
123.994
117.398
114.859
110.42
111.354
109.753
108.91
111.056
106.666
104.142
98.882
