0 7 8 9 10 11 1 13 15 16 17 21 19 20 18 6 22 23 25 24 26 27 28 29 30 31 32 33 12 2 3 4 5 14 0
0 22 19 20 21 18 23 24 25 27 26 28 4 2 13 7 8 9 10 11 12 6 14 29 30 31 32 33 1 3 5 15 16 17 0
0 1 2 3 7 5 6 30 8 9 10 11 12 13 14 15 16 24 18 22 19 20 21 23 25 27 26 28 4 29 31 32 33 17 0
0 32 31 30 14 7 8 9 10 11 1 13 15 16 2 3 17 29 6 21 19 20 18 22 23 25 24 26 27 28 4 5 12 33 0
0 32 31 30 14 7 8 9 10 11 1 13 15 16 2 3 17 29 6 21 19 20 22 18 24 25 23 27 4 28 26 5 12 33 0
0 32 31 30 14 7 8 9 10 11 1 13 15 16 2 3 17 29 6 21 19 20 22 18 24 25 23 27 4 28 26 5 12 33 0
0 1 13 15 16 2 3 32 31 30 14 7 8 9 10 11 17 29 6 21 19 20 22 18 24 25 23 27 4 28 26 5 12 33 0
0 30 14 7 8 9 10 11 1 13 15 16 2 17 29 32 31 3 6 21 19 20 22 18 24 25 23 27 4 28 26 5 12 33 0
0 30 14 7 8 9 10 11 1 20 15 2 17 29 32 31 3 6 22 21 19 13 18 24 25 23 27 4 28 26 5 16 12 33 0
0 30 14 7 8 9 10 11 1 20 15 2 17 29 32 31 3 6 22 21 19 13 18 24 25 23 27 4 28 26 5 12 16 33 0
0 30 14 7 10 9 8 11 1 20 15 2 17 29 32 31 3 6 22 21 19 13 18 16 24 25 23 27 4 28 26 5 12 33 0
0 30 14 7 1 13 15 16 2 3 32 31 29 6 21 19 20 22 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 1 13 15 16 2 3 32 31 29 6 21 19 20 22 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 1 13 15 16 2 3 32 31 29 6 21 19 20 22 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 1 15 16 2 13 3 32 31 29 6 21 19 20 22 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 3 32 31 1 29 6 21 19 20 22 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 3 32 1 31 29 6 21 19 20 22 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 3 1 19 20 32 31 29 6 21 22 18 24 8 10 9 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 3 32 31 1 22 6 21 29 19 20 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 3 32 1 31 29 6 21 19 20 22 18 24 8 10 9 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 32 31 1 22 6 21 29 3 19 20 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 32 31 1 22 6 21 29 3 19 20 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
0 30 14 7 13 15 16 2 32 31 19 22 6 21 29 3 1 20 18 24 8 9 10 11 17 25 23 27 4 28 26 5 12 33 0
