0 33 23 22 21 20 26 27 28 29 30 31 32 24 1 2 18 4 5 12 7 8 9 10 11 6 13 3 15 16 17 14 19 25 0
0 33 23 22 21 20 26 27 28 29 30 31 32 24 1 2 18 4 5 12 7 8 9 10 11 6 13 3 25 14 15 16 19 17 0
0 23 33 25 26 27 28 22 21 20 29 30 31 32 24 1 2 18 4 5 12 7 8 9 10 11 6 13 3 15 16 17 14 19 0
0 33 23 22 21 20 26 27 28 29 6 31 32 24 1 2 18 4 5 12 7 8 9 10 11 30 13 25 15 16 19 17 14 3 0
0 33 23 22 21 20 26 27 28 29 6 31 32 24 1 2 18 4 5 12 7 8 9 10 11 13 3 15 16 17 14 19 30 25 0
0 33 23 1 2 22 21 20 26 24 13 27 28 29 6 31 32 18 4 5 12 7 8 9 10 11 3 15 16 17 14 19 30 25 0
0 33 23 1 2 22 21 20 26 24 13 27 28 29 6 31 32 18 4 5 12 7 8 9 10 11 3 15 16 17 14 19 30 25 0
0 33 23 1 2 22 21 20 26 27 28 24 13 29 6 31 32 18 4 5 12 7 8 9 10 11 3 15 16 17 14 19 30 25 0
0 30 25 33 14 15 13 1 19 3 17 11 23 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 7 8 9 10 0
0 33 23 30 25 14 15 13 1 19 3 17 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 7 8 9 10 0
0 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 9 10 7 33 23 30 25 14 15 13 1 19 3 17 0
0 30 25 14 15 13 1 19 3 17 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 9 10 7 33 23 0
0 30 25 14 15 13 1 19 3 17 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 9 10 7 33 23 0
0 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 33 23 9 10 7 30 25 14 15 13 1 19 3 17 0
0 30 25 33 14 15 13 1 19 3 17 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 9 10 7 23 0
0 30 25 33 14 15 13 1 19 3 17 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 9 10 7 23 0
0 30 25 33 14 15 13 1 19 3 17 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 23 9 10 7 0
0 30 25 17 14 15 13 1 19 3 33 11 22 21 20 26 28 29 6 31 32 24 16 2 18 4 27 5 12 8 9 10 7 23 0
0 30 25 33 14 13 1 22 11 17 19 3 21 20 26 28 29 6 31 32 24 16 15 2 18 4 27 5 12 8 9 10 7 23 0
0 30 25 33 14 13 1 22 11 17 19 3 21 20 26 28 29 6 31 32 24 16 15 2 18 4 27 5 12 8 9 10 7 23 0
0 30 25 17 14 15 13 1 19 3 33 11 22 21 20 26 28 29 6 31 32 18 2 16 24 4 27 5 12 8 9 10 7 23 0
0 30 17 14 15 13 1 19 3 33 11 22 21 20 26 28 29 6 31 32 18 2 16 24 4 27 5 12 8 9 25 10 7 23 0
0 25 17 30 14 15 13 1 19 3 33 11 22 21 20 26 28 29 6 31 32 18 2 16 24 4 12 27 5 8 9 10 23 7 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 27 5 12 8 7 10 9 23 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 27 5 12 8 7 9 10 23 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 27 5 12 8 7 9 10 23 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 12 27 5 8 9 10 23 7 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 12 27 5 8 9 10 23 7 0
0 33 14 13 1 22 11 17 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 12 27 5 8 9 10 23 7 25 0
0 30 19 3 21 20 26 28 15 29 6 31 32 18 2 16 24 4 12 27 5 8 9 10 23 7 25 33 14 13 1 22 11 17 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 0
0 25 33 14 13 1 22 11 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 0
0 33 14 13 1 22 11 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 0
0 33 14 13 1 22 11 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 0
0 33 14 13 1 22 11 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 0
0 33 14 13 1 3 19 30 17 11 22 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 0
0 33 14 13 1 3 19 30 17 11 22 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 0
0 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 33 14 13 1 22 11 17 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 33 14 13 1 22 11 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 33 14 13 1 22 11 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 15 2 16 24 4 12 27 5 8 9 10 23 7 25 33 14 13 1 22 11 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 14 13 1 22 11 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 13 1 22 14 11 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 13 1 22 14 11 0
0 17 30 19 3 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 13 1 22 14 11 0
0 17 30 19 22 21 20 26 28 18 29 3 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 13 1 14 11 0
0 17 30 19 22 21 20 26 28 18 3 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 13 1 14 11 0
0 17 30 19 22 21 20 26 28 18 3 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 33 13 1 14 11 0
0 17 30 33 14 13 1 3 19 22 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 11 0
0 17 30 33 14 13 1 3 19 22 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 9 10 23 7 25 11 0
0 17 30 33 14 13 1 3 19 22 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 23 10 9 7 25 11 0
0 17 30 33 14 13 1 3 19 22 21 20 26 28 18 29 6 31 32 16 2 15 24 4 12 27 5 8 23 10 9 7 25 11 0
