           1     1.98227     1.98227           0
           2     2.26297     2.12262   0.0992409
           3      2.2219     2.15571   0.0714656
           4     2.13786     2.15125   0.0537384
           5     2.19339     2.15968   0.0436466
           6     2.38291     2.19688   0.0497641
           7     2.05469     2.17657   0.0466169
           8     2.35103     2.19837   0.0456062
           9     2.35947     2.21627   0.0439112
          10     2.18064     2.21271   0.0396644
          11     2.05471     2.19835   0.0385718
          12     2.09591     2.18981   0.0362897
          13     2.16382     2.18781   0.0335532
          14     2.17937     2.18721    0.031162
          15       2.111     2.18213   0.0294958
          16     2.22916     2.18507   0.0277984
          17     2.11474     2.18093   0.0264692
          18     2.14108     2.17872   0.0250911
          19     2.27951     2.18402   0.0243249
          20     2.18928     2.18428   0.0231101
          21     1.92813     2.17209   0.0250225
          22     2.32402     2.17899   0.0248198
          23     2.35228     2.18653   0.0248579
          24      2.2951     2.19105   0.0242303
          25     2.10123     2.18746    0.023526
          26     2.04166     2.18185   0.0232799
          27      2.0119     2.17556   0.0232531
          28     2.21182     2.17685   0.0224586
          29     2.18951     2.17729   0.0216884
          30      2.1586     2.17666   0.0209744
          31     2.41779     2.18444   0.0216922
          32     2.21572     2.18542   0.0210363
          33     1.85664     2.17546   0.0226355
          34     2.05561     2.17193   0.0222425
          35     2.20063     2.17275   0.0216221
          36     1.96568       2.167   0.0217731
          37     2.14499      2.1664   0.0211928
          38     2.19361     2.16712   0.0206472
          39     2.17845     2.16741   0.0201198
          40     1.95332     2.16206   0.0203163
          41      2.2196     2.16346   0.0198692
          42     2.36503     2.16826   0.0199673
          43      1.9622     2.16347   0.0200698
          44      2.2143     2.16462   0.0196469
          45     2.11538     2.16353   0.0192407
          46     2.24444     2.16529   0.0189027
          47     2.38584     2.16998   0.0190741
          48     2.19503      2.1705   0.0186838
          49     2.18681     2.17084   0.0183055
          50     2.22694     2.17196   0.0179738
          51     2.25494     2.17359   0.0176948
          52     2.19757     2.17405   0.0173606
          53     2.18749      2.1743   0.0170349
          54     2.06769     2.17233   0.0168334
          55     2.12985     2.17155    0.016545
          56      2.2544     2.17303   0.0163156
          57     2.27911     2.17489   0.0161351
          58     2.08271     2.17331    0.015935
          59     2.22866     2.17424   0.0156925
          60     2.30169     2.17637   0.0155741
          61     2.16629      2.1762   0.0153197
          62     2.12533     2.17538   0.0150945
          63     2.17642      2.1754   0.0148549
          64     2.20948     2.17593   0.0146324
          65     2.19693     2.17625   0.0144108
          66     2.17956      2.1763   0.0141926
          67     2.16193     2.17609   0.0139824
          68     2.17394     2.17606   0.0137768
          69      2.2563     2.17722   0.0136261
          70     1.94326     2.17388   0.0138353
          71     2.11793     2.17309   0.0136628
          72     2.17054     2.17306   0.0134731
          73     2.26618     2.17433   0.0133488
          74      2.2033     2.17472   0.0131742
          75     2.14599     2.17434   0.0130041
          76     2.09222     2.17326   0.0128778
          77     2.11909     2.17256   0.0127298
          78     2.24224     2.17345   0.0125979
          79     2.21809     2.17401   0.0124511
          80     2.17909     2.17408   0.0122956
          81     2.25438     2.17507   0.0121837
          82     2.14843     2.17474   0.0120394
          83     2.33631     2.17669   0.0120507
          84     2.15623     2.17645   0.0119097
          85     2.15257     2.17617   0.0117729
          86     2.33336     2.17799   0.0117771
          87     1.97364     2.17565   0.0118736
          88     2.32116      2.1773   0.0118533
          89     2.30449     2.17873   0.0118059
          90     2.05751     2.17738   0.0117513
          91     2.07539     2.17626   0.0116755
          92     2.20661     2.17659   0.0115533
          93     2.17094     2.17653   0.0114292
          94     2.23206     2.17712   0.0113229
          95     2.13885     2.17672   0.0112109
          96     2.14355     2.17637   0.0110994
          97     2.21996     2.17682   0.0109941
          98     2.21423      2.1772   0.0108885
          99      2.2294     2.17773   0.0107913
         100     2.24343     2.17839   0.0107033
