           1     1.69954     1.69954           0
           2     1.64586      1.6727    0.018977
           3     1.65945     1.66828   0.0131555
           4     1.67132     1.66904  0.00988852
           5     1.66646     1.66853  0.00792425
           6     1.63641     1.66317  0.00821503
           7     1.68878     1.66683  0.00781343
           8     1.64388     1.66396  0.00734445
           9      1.6281     1.65998  0.00753207
          10     1.66479     1.66046  0.00679422
          11     1.67429     1.66172  0.00629176
          12     1.70821     1.66559  0.00685716
          13     1.68242     1.66689  0.00645067
          14     1.67794     1.66768  0.00603806
          15     1.68347     1.66873  0.00572661
          16     1.65749     1.66803   0.0054116
          17     1.69487     1.66961  0.00531871
          18     1.65077     1.66856  0.00512513
          19      1.6726     1.66877  0.00485979
          20     1.65494     1.66808  0.00466576
          21     1.70067     1.66963  0.00469456
          22     1.63703     1.66815  0.00470927
          23     1.61977     1.66605  0.00495206
          24       1.632     1.66463  0.00494472
          25     1.68316     1.66537  0.00480215
          26      1.6767      1.6658  0.00463719
          27     1.69488     1.66688  0.00458878
          28     1.64889     1.66624  0.00446968
          29     1.66748     1.66628  0.00431576
          30     1.66927     1.66638  0.00417305
          31     1.61104      1.6646  0.00440375
          32     1.66124     1.66449  0.00426739
          33     1.72888     1.66644  0.00456234
          34     1.67253     1.66662  0.00443166
          35     1.66195     1.66649  0.00430705
          36     1.71248     1.66777  0.00437275
          37     1.66128     1.66759  0.00425807
          38     1.65895     1.66736  0.00415209
          39     1.67304     1.66751  0.00404818
          40     1.70076     1.66834  0.00403142
          41     1.67349     1.66847  0.00393506
          42     1.64195     1.66783  0.00389169
          43      1.7014     1.66861   0.0038787
          44     1.66388     1.66851  0.00379204
          45     1.67682     1.66869  0.00371226
          46      1.6365     1.66799  0.00369694
          47     1.64065     1.66741  0.00366377
          48     1.66604     1.66738  0.00358755
          49     1.67803      1.6676  0.00352091
          50     1.65592     1.66737  0.00345823
          51     1.64129     1.66685  0.00342801
          52     1.68468      1.6672  0.00337919
          53     1.68792     1.66759  0.00333797
          54     1.68971       1.668  0.00330119
          55     1.69854     1.66855  0.00328753
          56     1.62215     1.66772   0.0033316
          57     1.66494     1.66768  0.00327351
          58     1.70634     1.66834  0.00328424
          59     1.64563     1.66796  0.00325106
          60     1.64433     1.66756  0.00322063
          61     1.67534     1.66769  0.00317035
          62       1.681     1.66791  0.00312647
          63     1.66933     1.66793  0.00307693
          64     1.64931     1.66764  0.00304257
          65     1.66675     1.66762  0.00299579
          66     1.67425     1.66772  0.00295209
          67     1.65387     1.66752  0.00291525
          68     1.65211     1.66729  0.00288117
          69     1.63449     1.66681  0.00287838
          70     1.69316     1.66719  0.00286176
          71      1.6877     1.66748  0.00283599
          72     1.67268     1.66755  0.00279752
          73      1.6594     1.66744  0.00276142
          74     1.67838     1.66759  0.00272806
          75     1.67868     1.66774  0.00269569
          76      1.6896     1.66802  0.00267553
          77     1.66805     1.66802  0.00264078
          78     1.65013      1.6678  0.00261688
          79     1.65914     1.66769  0.00258604
          80     1.65936     1.66758  0.00255581
          81     1.64484      1.6673  0.00253963
          82     1.66216     1.66724  0.00250943
          83     1.65478     1.66709  0.00248368
          84     1.66125     1.66702  0.00245508
          85     1.67512     1.66711  0.00242805
          86     1.63542     1.66675  0.00242762
          87     1.71724     1.66733  0.00246812
          88     1.65714     1.66721  0.00244279
          89     1.65433     1.66706  0.00241963
          90     1.67927      1.6672  0.00239654
          91     1.69222     1.66748  0.00238592
          92     1.65634     1.66735  0.00236305
          93     1.67552     1.66744  0.00233928
          94     1.65852     1.66735  0.00231632
          95     1.66193     1.66729  0.00229263
          96     1.67822      1.6674  0.00227158
          97     1.64382     1.66716  0.00226113
          98      1.6541     1.66703  0.00224198
          99     1.65883     1.66695  0.00222086
         100     1.67288       1.667  0.00219945
