           1     1.13303     1.13303           0
           2     1.09724     1.11513   0.0126513
           3      1.1063     1.11219  0.00877035
           4     1.11421      1.1127  0.00659235
           5     1.11098     1.11235  0.00528283
           6     1.09094     1.10878  0.00547669
           7     1.12585     1.11122  0.00520895
           8     1.09592     1.10931   0.0048963
           9      1.0854     1.10665  0.00502138
          10     1.10986     1.10697  0.00452948
          11     1.11619     1.10781   0.0041945
          12      1.1388     1.11039  0.00457144
          13     1.12161     1.11126  0.00430044
          14     1.11863     1.11178  0.00402537
          15     1.12231     1.11249  0.00381774
          16     1.10499     1.11202  0.00360773
          17     1.12992     1.11307  0.00354581
          18     1.10051     1.11237  0.00341675
          19     1.11507     1.11251  0.00323986
          20     1.10329     1.11205  0.00311051
          21     1.13378     1.11309  0.00312971
          22     1.09135      1.1121  0.00313951
          23     1.07985      1.1107  0.00330137
          24       1.088     1.10975  0.00329648
          25      1.1221     1.11025  0.00320143
          26      1.1178     1.11054  0.00309146
          27     1.12992     1.11125  0.00305919
          28     1.09926     1.11083  0.00297979
          29     1.11165     1.11085  0.00287717
          30     1.11285     1.11092  0.00278203
          31     1.07403     1.10973  0.00293584
          32     1.10749     1.10966  0.00284493
          33     1.15258     1.11096  0.00304156
          34     1.11502     1.11108  0.00295444
          35     1.10797     1.11099  0.00287137
          36     1.14165     1.11184  0.00291517
          37     1.10752     1.11173  0.00283872
          38     1.10596     1.11158  0.00276806
          39     1.11536     1.11167  0.00269879
          40     1.13384     1.11223  0.00268762
          41     1.11566     1.11231  0.00262337
          42     1.09463     1.11189  0.00259446
          43     1.13427     1.11241   0.0025858
          44     1.10925     1.11234  0.00252803
          45     1.11788     1.11246  0.00247484
          46       1.091     1.11199  0.00246462
          47     1.09377     1.11161  0.00244251
          48     1.11069     1.11159   0.0023917
          49     1.11869     1.11173  0.00234728
          50     1.10395     1.11158  0.00230549
          51     1.09419     1.11124  0.00228534
          52     1.12312     1.11146  0.00225279
          53     1.12528     1.11173  0.00222531
          54     1.12647       1.112  0.00220079
          55     1.13236     1.11237  0.00219169
          56     1.08144     1.11182  0.00222107
          57     1.10996     1.11178  0.00218234
          58     1.13756     1.11223  0.00218949
          59     1.09709     1.11197  0.00216737
          60     1.09622     1.11171  0.00214709
          61     1.11689     1.11179  0.00211357
          62     1.12066     1.11194  0.00208432
          63     1.11288     1.11195  0.00205129
          64     1.09954     1.11176  0.00202838
          65     1.11117     1.11175   0.0019972
          66     1.11617     1.11182  0.00196806
          67     1.10258     1.11168   0.0019435
          68     1.10141     1.11153  0.00192078
          69     1.08966     1.11121  0.00191892
          70     1.12877     1.11146  0.00190784
          71     1.12513     1.11165  0.00189066
          72     1.11512      1.1117  0.00186501
          73     1.10627     1.11163  0.00184095
          74     1.11892     1.11173  0.00181871
          75     1.11912     1.11182  0.00179713
          76      1.1264     1.11202  0.00178369
          77     1.11203     1.11202  0.00176052
          78     1.10008     1.11186  0.00174458
          79     1.10609     1.11179  0.00172403
          80     1.10624     1.11172  0.00170388
          81     1.09656     1.11153  0.00169309
          82     1.10811     1.11149  0.00167295
          83     1.10319     1.11139  0.00165579
          84      1.1075     1.11135  0.00163672
          85     1.11674     1.11141   0.0016187
          86     1.09028     1.11116  0.00161842
          87     1.14483     1.11155  0.00164541
          88     1.10476     1.11147  0.00162853
          89     1.10288     1.11138  0.00161308
          90     1.11951     1.11147  0.00159769
          91     1.12815     1.11165  0.00159062
          92     1.10423     1.11157  0.00157537
          93     1.11702     1.11163  0.00155952
          94     1.10568     1.11156  0.00154421
          95     1.10796     1.11153  0.00152842
          96     1.11881      1.1116  0.00151438
          97     1.09588     1.11144  0.00150742
          98     1.10273     1.11135  0.00149465
          99     1.10589      1.1113  0.00148058
         100     1.11526     1.11134   0.0014663
