           1      9.6403      9.6403           0
           2     9.66006     9.65018  0.00698668
           3     9.66381     9.65472  0.00595385
           4     9.61596     9.64503  0.00950679
           5     9.64399     9.64482  0.00760772
           6      9.6288     9.64215  0.00679216
           7     9.67587     9.64697  0.00733316
           8     9.62479      9.6442  0.00692074
           9     9.65006     9.64485  0.00618232
          10     9.62349     9.64271   0.0059216
          11     9.64301     9.64274  0.00538333
          12      9.6314      9.6418    0.005017
          13      9.6432      9.6419  0.00463224
          14     9.64056     9.64181  0.00430236
          15     9.63463     9.64133  0.00404203
          16     9.67822     9.64364  0.00439797
          17      9.6188     9.64217  0.00437514
          18     9.65049     9.64264   0.0041564
          19     9.66379     9.64375  0.00408407
          20     9.67499     9.64531   0.0041678
          21     9.68055     9.64699  0.00429378
          22     9.62856     9.64615  0.00417949
          23     9.65707     9.64663  0.00402462
          24     9.67134     9.64766  0.00398648
          25     9.63819     9.64728  0.00384495
          26     9.65409     9.64754  0.00370599
          27     9.65341     9.64776  0.00357511
          28     9.66673     9.64843  0.00351105
          29     9.61848      9.6474   0.0035387
          30     9.64631     9.64737  0.00342093
          31     9.65581     9.64764  0.00332141
          32     9.65612      9.6479  0.00322817
          33     9.62491     9.64721  0.00320466
          34     9.66158     9.64763  0.00313818
          35     9.64623     9.64759  0.00304877
          36     9.63872     9.64734  0.00297403
          37      9.6484     9.64737  0.00289379
          38     9.65368     9.64754  0.00282239
          39     9.64306     9.64742  0.00275236
          40     9.66611     9.64789  0.00272293
          41     9.63271     9.64752  0.00268155
          42     9.67066     9.64807   0.0026737
          43     9.62696     9.64758  0.00265621
          44     9.66175      9.6479  0.00261528
          45     9.62814     9.64746  0.00259377
          46     9.62551     9.64699  0.00258093
          47     9.61823     9.64637  0.00259753
          48     9.66094     9.64668  0.00256107
          49     9.64846     9.64671  0.00250906
          50     9.67178     9.64721  0.00250848
          51     9.67275     9.64772  0.00250876
          52      9.6668     9.64808  0.00248722
          53      9.6451     9.64803  0.00244093
          54     9.68003     9.64862  0.00246662
          55     9.67534      9.6491  0.00246915
          56     9.64707     9.64907  0.00242533
          57      9.5983     9.64818  0.00254109
          58     9.67647     9.64866  0.00254366
          59     9.63791     9.64848  0.00250707
          60     9.61988     9.64801  0.00251019
          61     9.63384     9.64777  0.00247976
          62     9.63842     9.64762  0.00244435
          63     9.64355     9.64756  0.00240641
          64     9.64088     9.64745  0.00237107
          65     9.64231     9.64737  0.00233591
          66     9.65856     9.64754  0.00230665
          67     9.66404     9.64779  0.00228532
          68     9.66224       9.648  0.00226158
          69     9.66303     9.64822  0.00223926
          70     9.63444     9.64802   0.0022159
          71     9.65802     9.64816  0.00218917
          72      9.6329     9.64795    0.002169
          73     9.64513     9.64791  0.00213964
          74     9.61016      9.6474   0.0021707
          75      9.6158     9.64698  0.00218227
          76     9.67647     9.64737  0.00218778
          77     9.64086     9.64729  0.00216101
          78     9.64856      9.6473  0.00213336
          79     9.64175     9.64723  0.00210752
          80     9.64227     9.64717  0.00208208
          81     9.63644     9.64704  0.00206059
          82     9.69501     9.64762  0.00211689
          83     9.67397     9.64794  0.00211506
          84     9.60652     9.64745  0.00214658
          85     9.67437     9.64776  0.00214457
          86     9.65286     9.64782  0.00212045
          87      9.6226     9.64753  0.00211581
          88     9.65141     9.64758  0.00209222
          89     9.65791     9.64769  0.00207194
          90     9.64338     9.64765  0.00204947
          91      9.6576     9.64775  0.00202986
          92     9.67332     9.64803  0.00202674
          93     9.63825     9.64793  0.00200767
          94     9.63557      9.6478  0.00199061
          95     9.63645     9.64768  0.00197324
          96     9.64719     9.64767  0.00195269
          97      9.6648     9.64785  0.00194053
          98     9.62431     9.64761  0.00193553
          99     9.63517     9.64748  0.00192005
         100     9.64066     9.64741  0.00190206
