           1    -5.44914    -5.44914           0
           2    -5.44868    -5.44891 0.000161955
           3    -5.44755    -5.44846 0.000386378
           4    -5.44811    -5.44837 0.000299245
           5    -5.44936    -5.44857 0.000298348
           6    -5.44761    -5.44841 0.000288133
           7    -5.44896    -5.44849 0.000257641
           8    -5.44835    -5.44847    0.000226
           9    -5.44927    -5.44856   0.0002178
          10    -5.44739    -5.44844 0.000225188
          11    -5.44882    -5.44848 0.000207238
          12    -5.44824    -5.44846 0.000190948
          13    -5.44882    -5.44849 0.000178311
          14    -5.44934    -5.44855 0.000175696
          15    -5.44825    -5.44853 0.000165085
          16    -5.44866    -5.44853 0.000154972
          17    -5.44954    -5.44859 0.000156784
          18     -5.4491    -5.44862 0.000150583
          19    -5.44823     -5.4486 0.000144097
          20    -5.44845    -5.44859 0.000137093
          21    -5.44897    -5.44861 0.000131752
          22    -5.44913    -5.44864 0.000127822
          23    -5.44814    -5.44861 0.000124067
          24    -5.44933    -5.44864 0.000122441
          25    -5.44949    -5.44868 0.000122096
          26    -5.44776    -5.44864 0.000122383
          27    -5.44848    -5.44864 0.000117994
          28    -5.44852    -5.44863 0.000113849
          29    -5.44894    -5.44864  0.00011043
          30    -5.44967    -5.44868 0.000111917
          31    -5.44875    -5.44868  0.00010833
          32    -5.45009    -5.44872 0.000113527
          33     -5.4502    -5.44877 0.000118592
          34    -5.44805    -5.44875 0.000116966
          35    -5.44855    -5.44874 0.000113757
          36    -5.44842    -5.44873 0.000110952
          37    -5.44838    -5.44872  0.00010836
          38    -5.44849    -5.44872 0.000105679
          39    -5.44896    -5.44872 0.000103149
          40    -5.44842    -5.44872 0.000100857
          41    -5.44797     -5.4487 0.000100003
          42    -5.44923    -5.44871 9.84272e-05
          43    -5.44907    -5.44872 9.64886e-05
          44    -5.44791     -5.4487 9.60086e-05
          45    -5.44957    -5.44872 9.57844e-05
          46    -5.44903    -5.44873 9.39339e-05
          47     -5.4482    -5.44871 9.25935e-05
          48    -5.44872    -5.44871 9.06644e-05
          49    -5.44865    -5.44871  8.8825e-05
          50    -5.44911    -5.44872 8.73997e-05
          51    -5.44845    -5.44872 8.58476e-05
          52    -5.44861    -5.44871 8.42214e-05
          53    -5.44998    -5.44874 8.59696e-05
          54    -5.44907    -5.44874 8.46021e-05
          55    -5.44777    -5.44873 8.48837e-05
          56    -5.44786    -5.44871 8.47587e-05
          57    -5.44839    -5.44871 8.34535e-05
          58    -5.44751    -5.44868 8.45307e-05
          59    -5.44858    -5.44868  8.3118e-05
          60    -5.44904    -5.44869 8.19506e-05
          61    -5.44907     -5.4487 8.08488e-05
          62     -5.4491     -5.4487 7.98137e-05
          63    -5.44897    -5.44871  7.8658e-05
          64    -5.44901    -5.44871 7.75731e-05
          65    -5.44885    -5.44871 7.64075e-05
          66    -5.44805     -5.4487 7.59154e-05
          67    -5.44869     -5.4487 7.47824e-05
          68    -5.44945    -5.44871 7.44883e-05
          69    -5.44971    -5.44873 7.47977e-05
          70    -5.44839    -5.44872 7.38842e-05
          71    -5.44951    -5.44873 7.36708e-05
          72    -5.44949    -5.44874 7.33925e-05
          73    -5.44855    -5.44874 7.24334e-05
          74    -5.44939    -5.44875 7.19837e-05
          75    -5.44929    -5.44876 7.13775e-05
          76    -5.44894    -5.44876 7.04783e-05
          77    -5.44798    -5.44875 7.02964e-05
          78    -5.44908    -5.44875 6.95195e-05
          79    -5.44841    -5.44875 6.87743e-05
          80    -5.44938    -5.44876 6.83704e-05
          81    -5.44838    -5.44875 6.76821e-05
          82    -5.44825    -5.44875 6.71316e-05
          83    -5.44793    -5.44874 6.70453e-05
          84    -5.44947    -5.44875 6.68071e-05
          85     -5.4485    -5.44874 6.60851e-05
          86    -5.44911    -5.44875 6.54539e-05
          87    -5.44883    -5.44875 6.47083e-05
          88    -5.44856    -5.44875 6.40097e-05
          89    -5.44877    -5.44875 6.32911e-05
          90    -5.44827    -5.44874  6.2807e-05
          91    -5.44831    -5.44874 6.22917e-05
          92    -5.44916    -5.44874 6.17837e-05
          93    -5.44893    -5.44874 6.11529e-05
          94    -5.44803    -5.44874 6.09732e-05
          95    -5.44856    -5.44873 6.03599e-05
          96     -5.4484    -5.44873   5.983e-05
          97    -5.44848    -5.44873 5.92673e-05
          98    -5.44782    -5.44872 5.93768e-05
          99    -5.44783    -5.44871 5.94534e-05
         100    -5.44841    -5.44871 5.89324e-05
