           1   -0.352681   -0.352681           0
           2   -0.395907   -0.374294    0.015283
           3   -0.366661    -0.37175   0.0103983
           4   -0.400108   -0.378839  0.00992551
           5   -0.429922   -0.389056   0.0121059
           6   -0.396364   -0.390274   0.0101493
           7   -0.398052   -0.391385  0.00876004
           8   -0.343156   -0.385356    0.009516
           9   -0.403741   -0.387399  0.00867516
          10   -0.376452   -0.386304  0.00787642
          11   -0.400844   -0.387626  0.00727044
          12   -0.387029   -0.387576  0.00666474
          13   -0.359863   -0.385445  0.00648405
          14     -0.3649   -0.383977  0.00618475
          15   -0.388263   -0.384263  0.00577902
          16   -0.425111   -0.386816  0.00595511
          17   -0.435331    -0.38967  0.00625133
          18   -0.458211   -0.393477  0.00696792
          19   -0.402324   -0.393943  0.00661672
          20   -0.455036   -0.396998  0.00695534
          21   -0.422552   -0.398215  0.00672974
          22   -0.426446   -0.399498  0.00654505
          23   -0.440153   -0.401265  0.00649478
          24   -0.436153   -0.402719  0.00638477
          25   -0.457322   -0.404903  0.00649222
          26   -0.460002   -0.407022   0.0065793
          27   -0.403315   -0.406885  0.00633706
          28   -0.459474   -0.408763  0.00638299
          29   -0.470689   -0.410899  0.00651029
          30   -0.454572   -0.412354  0.00645399
          31   -0.419508   -0.412585  0.00624992
          32   -0.402035   -0.412256   0.0060633
          33   -0.391823   -0.411636  0.00591109
          34   -0.360211   -0.410124  0.00592759
          35   -0.361101   -0.408723   0.0059214
          36   -0.350733   -0.407112    0.005972
          37   -0.351006   -0.405596  0.00600002
          38   -0.399575   -0.405438  0.00584422
          39   -0.411967   -0.405605  0.00569676
          40   -0.446469   -0.406627  0.00564521
          41   -0.422981   -0.407025  0.00552159
          42   -0.396984   -0.406786   0.0053953
          43   -0.425047   -0.407211  0.00528651
          44   -0.417445   -0.407444  0.00517148
          45   -0.394518   -0.407156  0.00506453
          46   -0.379662   -0.406559  0.00498958
          47   -0.366717   -0.405711   0.0049549
          48    -0.42534    -0.40612  0.00486852
          49   -0.433823   -0.406685  0.00480188
          50   -0.396593   -0.406483  0.00471008
          51   -0.425453   -0.406855  0.00463239
          52   -0.388974   -0.406512  0.00455605
          53   -0.476914    -0.40784  0.00465971
          54   -0.461387   -0.408831  0.00467774
          55   -0.433345   -0.409277  0.00461387
          56   -0.417889   -0.409431  0.00453405
          57   -0.374915   -0.408825  0.00449476
          58   -0.407607   -0.408804  0.00441731
          59   -0.405118   -0.408742  0.00434288
          60   -0.413075   -0.408814   0.0042711
          61   -0.387005   -0.408457  0.00421602
          62   -0.399796   -0.408317  0.00415033
          63   -0.391784   -0.408054  0.00409274
          64   -0.372516   -0.407499  0.00406629
          65   -0.378701   -0.407056   0.0040278
          66   -0.389389   -0.406788  0.00397565
          67   -0.410368   -0.406842  0.00391668
          68   -0.364687   -0.406222  0.00390783
          69   -0.382945   -0.405885  0.00386573
          70   -0.409966   -0.405943  0.00381094
          71   -0.453356   -0.406611  0.00381533
          72   -0.393326   -0.406426  0.00376679
          73   -0.372126   -0.405956  0.00374439
          74   -0.447517   -0.406518  0.00373567
          75   -0.400763   -0.406441  0.00368665
          76   -0.410832   -0.406499  0.00363859
          77   -0.374032   -0.406077  0.00361569
          78   -0.359606   -0.405482  0.00361809
          79   -0.365844    -0.40498  0.00360691
          80    -0.37806   -0.404643  0.00357748
          81   -0.378079   -0.404315  0.00354832
          82   -0.416451   -0.404463  0.00350813
          83   -0.413988   -0.404578  0.00346774
          84    -0.40196   -0.404547   0.0034266
          85   -0.423857   -0.404774  0.00339381
          86    -0.43306   -0.405103  0.00337024
          87   -0.424539   -0.405326   0.0033389
          88   -0.411065   -0.405392   0.0033016
          89   -0.436188   -0.405738  0.00328258
          90   -0.426115   -0.405964  0.00325391
          91   -0.434679    -0.40628  0.00323341
          92   -0.421052    -0.40644  0.00320225
          93   -0.405244   -0.406427  0.00316785
          94    -0.36836   -0.406022  0.00315993
          95   -0.364686   -0.405587  0.00315648
          96    -0.37671   -0.405286   0.0031379
          97   -0.377243   -0.404997  0.00311884
          98   -0.358545   -0.404523  0.00312283
          99    -0.40194   -0.404497  0.00309139
         100    -0.40854   -0.404538  0.00306074
