0 0 0.774949
0.00231823 0 0.774949
0.00463647 0 0.774949
0.0069547 0 0.774949
0.00927294 0 0.774949
0.0115912 0 0.774949
0.0139094 0 0.774949
0.0162276 0 0.774949
0.0185459 0 0.774949
0.0208641 0 0.774949
0.0231823 0 0.774949
0.0255006 0 0.774949
0.0278188 0 0.774949
0.030137 0 0.774949
0.0324553 0 0.774949
0.0347735 0 0.774949
0.0370917 0 0.774949
0.03941 0 0.774949
0.0417282 0 0.774949
0.0440464 0 0.774949
0.0463647 0 0.774949
0.0486829 0 0.774949
0.0510011 0 0.774949
0.0533194 0 0.774949
0.0556376 0 0.774949
0.0579559 0 0.774949
0.0602741 0 0.774949
0.0625923 0 0.774949
0.0649106 0 0.774949
0.0672288 0 0.774949
0.069547 0 0.774949
0.0718653 0 0.774949
0.0741835 0 0.774949
0.0765017 0 0.774949
0.07882 0 0.774949
0.0811382 0 0.774949
0.0834564 0 0.774949
0.0857747 0 0.774949
0.0880929 0 0.774949
0.0904111 0 0.774949
0.0927294 0 0.774949
0.0950476 0 0.774949
0.0973658 0 0.774949
0.0996841 0 0.774949
0.102002 0 0.774949
0.104321 0 0.774949
0.106639 0 0.774949
0.108957 0 0.774949
0.111275 0 0.774949
0.113593 0 0.774949
0.115912 0 0.774949
0.11823 0 0.774949
0.120548 0 0.774949
0.122866 0 0.774949
0.125185 0 0.774949
0.127503 0 0.774949
0.129821 0 0.774949
0.132139 0 0.774949
0.134458 0 0.774949
0.136776 0 0.774949
0.139094 0 0.774949
0.141412 0 0.774949
0.143731 0 0.774949
0.146049 0 0.774949
0.148367 0 0.774949
0.150685 0 0.774949
0.153003 0 0.774949
0.155322 0 0.774949
0.15764 0 0.774949
0.159958 0 0.774949
0.162276 0 0.774949
0.164595 0 0.774949
0.166913 0 0.774949
0.169231 0 0.774949
0.171549 0 0.774949
0.173868 0 0.774949
0.176186 0 0.774949
0.178504 0 0.774949
0.180822 0 0.774949
0.18314 0 0.774949
0.185459 0 0.774949
0.187777 0 0.774949
0.190095 0 0.774949
0.192413 0 0.774949
0.194732 0 0.774949
0.19705 0 0.774949
0.199368 0 0.774949
