           1 0.854284 0.854284 0
           2 0.818524 0.836404 0.0126429
           3 0.827224 0.833344 0.00879109
           4 0.846726 0.836689 0.00720179
           5 0.871577 0.843667 0.00849368
           6 0.818925 0.839543 0.00801679
           7 0.855909 0.841881 0.00720438
           8 0.868365 0.845192 0.00702334
           9 0.83995 0.844609 0.00626707
          10 0.896726 0.849821 0.00750062
          11 0.854247 0.850223 0.00682953
          12 0.841739 0.849516 0.00629689
          13 0.84227 0.848959 0.00583714
          14 0.805645 0.845865 0.00618601
          15 0.828694 0.84472 0.00587857
          16 0.853565 0.845273 0.00553709
          17 0.899815 0.848481 0.00607013
          18 0.849909 0.848561 0.00573342
          19 0.831782 0.847678 0.00549925
          20 0.823774 0.846482 0.00535259
          21 0.846433 0.84648 0.0050977
          22 0.857155 0.846965 0.00488903
          23 0.861728 0.847607 0.00471841
          24 0.837307 0.847178 0.00454129
          25 0.824771 0.846282 0.0044472
          26 0.848618 0.846372 0.00427706
          27 0.867401 0.84715 0.00418897
          28 0.820903 0.846213 0.00414292
          29 0.834532 0.84581 0.0040196
          30 0.854517 0.8461 0.00389608
          31 0.766615 0.843536 0.00453631
          32 0.802492 0.842254 0.00457229
          33 0.800206 0.84098 0.00460786
          34 0.84021 0.840957 0.00447239
          35 0.871952 0.841843 0.00443141
          36 0.846496 0.841972 0.0043102
          37 0.79198 0.840621 0.00440039
          38 0.807816 0.839757 0.00436845
          39 0.84646 0.839929 0.00425982
          40 0.849571 0.84017 0.00416014
          41 0.828907 0.839896 0.00406773
          42 0.868644 0.84058 0.00402806
          43 0.859607 0.841023 0.00395861
          44 0.813577 0.840399 0.00391748
          45 0.85321 0.840683 0.00384076
          46 0.845696 0.840792 0.00375881
          47 0.818554 0.840319 0.00370849
          48 0.840811 0.84033 0.00363125
          49 0.848198 0.84049 0.00356069
          50 0.844295 0.840566 0.00349029
          51 0.822524 0.840212 0.00343973
          52 0.840494 0.840218 0.00337359
          53 0.828175 0.839991 0.00331758
          54 0.826802 0.839746 0.00326512
          55 0.8575 0.840069 0.00322167
          56 0.833381 0.83995 0.00316635
          57 0.863521 0.840363 0.00313769
          58 0.822993 0.840064 0.00309785
          59 0.875719 0.840668 0.00310373
          60 0.802955 0.84004 0.003115
          61 0.793488 0.839276 0.00315603
          62 0.83639 0.83923 0.00310547
          63 0.85868 0.839539 0.00307148
          64 0.823558 0.839289 0.00303362
          65 0.854372 0.839521 0.00299581
          66 0.83824 0.839502 0.00295049
          67 0.858171 0.83978 0.00291958
          68 0.845719 0.839868 0.00287795
          69 0.847067 0.839972 0.00283813
          70 0.875867 0.840485 0.00284353
          71 0.835351 0.840412 0.0028044
          72 0.807485 0.839955 0.00280249
          73 0.814537 0.839607 0.00278565
          74 0.859788 0.83988 0.00276132
          75 0.849748 0.840011 0.00272764
          76 0.795072 0.83942 0.0027551
          77 0.83982 0.839425 0.00271932
          78 0.847574 0.83953 0.00268646
          79 0.86553 0.839859 0.00267254
          80 0.825643 0.839681 0.00264504
          81 0.858063 0.839908 0.0026221
          82 0.822131 0.839691 0.00259907
          83 0.832128 0.8396 0.00256935
          84 0.874766 0.840019 0.00257264
          85 0.814913 0.839723 0.00255928
          86 0.804967 0.839319 0.00256123
          87 0.811039 0.838994 0.00255233
          88 0.813278 0.838702 0.00254
          89 0.858536 0.838925 0.00252122
          90 0.8214 0.83873 0.00250072
          91 0.87669 0.839147 0.00250779
          92 0.83827 0.839138 0.00248055
          93 0.862874 0.839393 0.00246697
          94 0.807898 0.839058 0.00246337
          95 0.884782 0.839539 0.00248402
          96 0.81825 0.839317 0.00246802
          97 0.872018 0.839654 0.0024655
          98 0.832458 0.839581 0.00244143
          99 0.82628 0.839447 0.00242046
         100 0.859163 0.839644 0.00240428
