           1 1.29289 1.29289 0
           2 1.41295 1.35292 0.0424484
           3 1.22352 1.30979 0.0451797
           4 1.00546 1.23371 0.0740919
           5 1.12669 1.2123 0.0622884
           6 1.3157 1.22954 0.0542386
           7 1.17832 1.22222 0.0469812
           8 1.37156 1.24089 0.0446637
           9 1.29273 1.24665 0.0400708
          10 0.972017 1.21918 0.0444903
          11 1.1398 1.21197 0.0410269
          12 1.21526 1.21224 0.0376089
          13 1.11924 1.20509 0.0353898
          14 0.946797 1.18664 0.0373627
          15 1.1731 1.18574 0.0348827
          16 1.15396 1.18375 0.032759
          17 0.908503 1.16756 0.0346026
          18 1.26362 1.1729 0.0330892
          19 1.00927 1.16428 0.032449
          20 1.2734 1.16974 0.0312818
          21 1.36458 1.17902 0.0311378
          22 1.50067 1.19364 0.0329768
          23 1.31932 1.1991 0.0319926
          24 1.0781 1.19406 0.0310543
          25 1.16672 1.19297 0.0298314
          26 1.13822 1.19086 0.0287582
          27 1.17512 1.19028 0.027699
          28 1.37779 1.19698 0.0275074
          29 1.00814 1.19046 0.0273187
          30 1.24593 1.19231 0.0264705
          31 1.35974 1.19771 0.0261619
          32 1.2148 1.19825 0.0253497
          33 1.19767 1.19823 0.0245816
          34 1.19508 1.19814 0.0238588
          35 1.19845 1.19815 0.0231771
          36 1.03312 1.19356 0.0229821
          37 1.56308 1.20355 0.0244348
          38 1.16578 1.20256 0.0238119
          39 1.28095 1.20457 0.0232861
          40 1.25889 1.20592 0.0227435
          41 1.39207 1.21046 0.0226374
          42 1.0218 1.20597 0.0225397
          43 1.18031 1.20538 0.0220234
          44 1.36934 1.2091 0.0218359
          45 1.17971 1.20845 0.0213604
          46 1.15886 1.20737 0.0209232
          47 1.28037 1.20892 0.0205356
          48 1.19395 1.20861 0.0201102
          49 1.26797 1.20982 0.0197362
          50 1.17109 1.20905 0.0193567
          51 1.39259 1.21265 0.0193088
          52 1.54934 1.21912 0.0199937
          53 1.14092 1.21765 0.0196708
          54 1.25456 1.21833 0.0193184
          55 1.07168 1.21566 0.0191503
          56 1.07925 1.21323 0.0189626
          57 1.23499 1.21361 0.0186338
          58 1.26546 1.2145 0.0183339
          59 1.15097 1.21343 0.0180548
          60 1.17168 1.21273 0.0177673
          61 1.28901 1.21398 0.0175199
          62 1.3067 1.21548 0.0173011
          63 1.06997 1.21317 0.0171799
          64 1.45419 1.21693 0.0173193
          65 1.20116 1.21669 0.0170546
          66 1.12024 1.21523 0.0168587
          67 1.47722 1.21914 0.0170545
          68 1.16611 1.21836 0.0168215
          69 1.2602 1.21897 0.0165887
          70 1.27161 1.21972 0.0163687
          71 1.40908 1.22239 0.016354
          72 1.34846 1.22414 0.0162203
          73 1.33966 1.22572 0.0160752
          74 1.30849 1.22684 0.0158968
          75 1.20168 1.2265 0.0156884
          76 1.31074 1.22761 0.0155211
          77 1.331 1.22895 0.0153774
          78 1.09103 1.22718 0.0152816
          79 1.06818 1.22517 0.0152202
          80 1.03182 1.22276 0.0152206
          81 1.09791 1.22121 0.0151105
          82 1.16863 1.22057 0.0149399
          83 1.13071 1.21949 0.014799
          84 1.0778 1.2178 0.0147187
          85 1.17603 1.21731 0.0145537
          86 1.23243 1.21749 0.0143855
          87 1.29958 1.21843 0.0142511
          88 1.1009 1.2171 0.0141516
          89 1.17751 1.21665 0.0139996
          90 1.29341 1.2175 0.01387
          91 1.36389 1.21911 0.0138105
          92 1.12703 1.21811 0.0136966
          93 1.1421 1.21729 0.0135737
          94 1.42219 1.21947 0.0136032
          95 1.42904 1.22168 0.0136377
          96 1.46497 1.22421 0.0137291
          97 1.18819 1.22384 0.0135926
          98 1.29651 1.22458 0.0134741
          99 1.26002 1.22494 0.0133428
         100 1.30236 1.22572 0.0132318
