           1 -4.70853 -4.70853 0
           2 -4.70765 -4.70809 0.000309094
           3 -4.70665 -4.70761 0.00044274
           4 -4.70846 -4.70782 0.000380156
           5 -4.70718 -4.70769 0.000325433
           6 -4.70581 -4.70738 0.000394093
           7 -4.7045 -4.70697 0.000508686
           8 -4.7071 -4.70699 0.000445348
           9 -4.70427 -4.70668 0.000487674
          10 -4.70683 -4.7067 0.000439117
          11 -4.70626 -4.70666 0.000401016
          12 -4.706 -4.7066 0.000371338
          13 -4.7052 -4.70649 0.000357999
          14 -4.70361 -4.70629 0.000387171
          15 -4.70433 -4.70616 0.000382661
          16 -4.70613 -4.70616 0.000358748
          17 -4.70693 -4.7062 0.000340507
          18 -4.70455 -4.70611 0.000333789
          19 -4.70538 -4.70607 0.000318457
          20 -4.70581 -4.70606 0.000302813
          21 -4.7057 -4.70604 0.000288882
          22 -4.70681 -4.70608 0.000277846
          23 -4.70772 -4.70615 0.000274762
          24 -4.70866 -4.70625 0.0002825
          25 -4.70497 -4.7062 0.000275824
          26 -4.70769 -4.70626 0.000271085
          27 -4.70808 -4.70633 0.000269352
          28 -4.70559 -4.7063 0.000261009
          29 -4.70744 -4.70634 0.000254963
          30 -4.70626 -4.70634 0.000246477
          31 -4.70411 -4.70626 0.000248782
          32 -4.70353 -4.70618 0.000255237
          33 -4.7003 -4.706 0.000303336
          34 -4.70328 -4.70592 0.00030477
          35 -4.70391 -4.70586 0.000301401
          36 -4.70333 -4.70579 0.000301163
          37 -4.70731 -4.70583 0.000295815
          38 -4.70489 -4.70581 0.000289082
          39 -4.7049 -4.70579 0.000282605
          40 -4.70648 -4.7058 0.000276078
          41 -4.70391 -4.70576 0.000273182
          42 -4.70358 -4.70571 0.000271531
          43 -4.70237 -4.70563 0.000276043
          44 -4.70151 -4.70553 0.000285187
          45 -4.70213 -4.70546 0.000288692
          46 -4.70287 -4.7054 0.000287848
          47 -4.70286 -4.70535 0.000286765
          48 -4.70478 -4.70534 0.000281035
          49 -4.70907 -4.70541 0.000285426
          50 -4.70849 -4.70547 0.000286262
          51 -4.7061 -4.70549 0.000280915
          52 -4.70508 -4.70548 0.000275621
          53 -4.70291 -4.70543 0.000274653
          54 -4.70468 -4.70542 0.00026992
          55 -4.70723 -4.70545 0.000267009
          56 -4.70615 -4.70546 0.000262537
          57 -4.70475 -4.70545 0.000258227
          58 -4.70375 -4.70542 0.000255431
          59 -4.70719 -4.70545 0.000252857
          60 -4.70509 -4.70544 0.000248714
          61 -4.70276 -4.7054 0.000248484
          62 -4.70176 -4.70534 0.000251308
          63 -4.70473 -4.70533 0.000247509
          64 -4.70289 -4.70529 0.000246562
          65 -4.70177 -4.70524 0.000248667
          66 -4.70449 -4.70523 0.000245156
          67 -4.7061 -4.70524 0.000241845
          68 -4.70511 -4.70524 0.000238296
          69 -4.70541 -4.70524 0.000234855
          70 -4.7059 -4.70525 0.000231686
          71 -4.70167 -4.7052 0.000233845
          72 -4.70633 -4.70522 0.000231124
          73 -4.70388 -4.7052 0.000228685
          74 -4.70363 -4.70518 0.000226579
          75 -4.70492 -4.70517 0.000223583
          76 -4.70515 -4.70517 0.000220641
          77 -4.70711 -4.7052 0.000219212
          78 -4.70665 -4.70522 0.000217187
          79 -4.70713 -4.70524 0.00021578
          80 -4.70478 -4.70524 0.00021316
          81 -4.70381 -4.70522 0.000211248
          82 -4.70364 -4.7052 0.000209542
          83 -4.70493 -4.7052 0.000207042
          84 -4.70123 -4.70515 0.000209884
          85 -4.70519 -4.70515 0.000207416
          86 -4.70545 -4.70515 0.000205033
          87 -4.70422 -4.70514 0.000202953
          88 -4.70529 -4.70514 0.000200654
          89 -4.70503 -4.70514 0.000198404
          90 -4.70573 -4.70515 0.000196306
          91 -4.70843 -4.70518 0.00019743
          92 -4.70841 -4.70522 0.00019837
          93 -4.70916 -4.70526 0.000200711
          94 -4.70495 -4.70526 0.000198604
          95 -4.70676 -4.70527 0.000197143
          96 -4.70772 -4.7053 0.000196734
          97 -4.70558 -4.7053 0.000194727
          98 -4.70751 -4.70533 0.000194038
          99 -4.70705 -4.70534 0.00019286
         100 -4.7056 -4.70535 0.000190949
